url,公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接,公司地址,招标数量,招标总金额,供应商数量
数智农业岗课赛证融通实训中心项目的合同公告,中标,合同,数智农业岗课赛证融通实训中心项目的合同公告,,WZHX2022-03-047,"虚拟仿真软件,全环控种植柜,融通实训中心项目,VGM一体化种植单元",2767000.0,温州科技职业学院,学校,王**-0577-88417191,温州市华信采购招标代理有限公司,,上海梦之路数字科技有限公司 ,"中标人     15821900896 ,高**     17721317611 ,中标人     021-38953200 ,中标人     18221870841 ,中标人     15359033675 ",2767000.0,2022-06-02,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/329268354/b2,地址中国（上海）自由贸易试验区纳贤路800号1幢B座7层701A室,405 次,2.21 亿,132 家
浙江求是招标代理有限公司关于浙江工商大学碳中和背景下的CO2减排CCUS工程虚拟仿真实验的中标(成交)结果公告,中标,中标结果,浙江求是招标代理有限公司关于浙江工商大学碳中和背景下的CO2减排CCUS工程虚拟仿真实验的中标(成交)结果公告,,QSZB-Z（H）-C22103（CS）,"CO2减排CCUS工程虚拟仿真实验,CO减排CCUS工程虚拟仿真实验软件",297500.0,浙江工商大学,学校,孙**-15626406997,浙江求是招标代理有限公司,李*-0571-87666115,浙江农教科技有限公司 ,中标人     13082822085 ,297500.0,2022-06-01,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/329009604/b2,地址浙江省杭州市滨江区西兴街道聚工路11号5幢406室,6 次,328.1 万,2 家
浙江求是招标代理有限公司关于浙江工商大学基于大数据的电商社群运营虚拟仿真实验的中标(成交)结果公告,中标,中标结果,浙江求是招标代理有限公司关于浙江工商大学基于大数据的电商社群运营虚拟仿真实验的中标(成交)结果公告,,QSZB-Z（H）-C22118（CS）,电商社群运营虚拟仿真实验,286000.0,浙江工商大学,学校,吴**-13957190062,浙江求是招标代理有限公司,李*-0571-87666115,北京象新力科技有限公司 ,"中标人     13811282001 ,中标人     010-53685568 ,张**     18070286387 ,吴**     17301021781 ,李**     17770856655 ",286000.0,2022-06-01,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/329021724/b2,地址北京市海淀区清河永泰园甲1号综合楼6层617号,207 次,30.53 亿,83 家
关于医学技术与信息工程学院（部门） “诺如病毒胃肠炎疫情监测虚拟仿真实验教学软件”项目采购的结果公告,中标,中标结果,关于医学技术与信息工程学院（部门） “诺如病毒胃肠炎疫情监测虚拟仿真实验教学软件”项目采购的结果公告,,20220506161,胃肠炎疫情监测虚拟仿真实验教学软件,99000.0,医学技术与信息工程学院,学校,,,,北京象新力科技有限公司 ,"中标人     13811282001 ,中标人     010-53685568 ,张**     18070286387 ,吴**     17301021781 ,李**     17770856655 ",99000.0,2022-05-31,浙江,,,,,https://www.zhiliaobiaoxun.com/content/341758308/b2,地址北京市海淀区清河永泰园甲1号综合楼6层617号,207 次,30.53 亿,83 家
浙江工商大学食品致敏原甄别检测及致敏性确证虚拟仿真综合实验软件的合同公告,中标,合同,浙江工商大学食品致敏原甄别检测及致敏性确证虚拟仿真综合实验软件的合同公告,,0625-22218313,"致敏性确证虚拟仿真综合实验软件,食品致敏原甄别检测",292000.0,浙江工商大学,学校,王**-0571-28008654,浙江省国际技术设备招标有限公司,,山东泽众电子科技有限公司 ,"中标人     13075363230 ,中标人     15006406293 ,中标人     0531-88995916 ,杨**     18354161919 ,杨*     13031713050 ",292000.0,2022-05-30,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/328521412/b2,地址济南市高新区正丰路554号7号科研楼406,149 次,"4,863.62 万",57 家
嘉兴学院大数据智能财务虚拟仿真平台项目的合同公告,中标,合同,嘉兴学院大数据智能财务虚拟仿真平台项目的合同公告,,中磊-zjzl-JX（2022）第4号,大数据智能财务虚拟仿真平台项目,660000.0,嘉兴学院,学校,许**-0573-83647304,,,北京象新力科技有限公司 ,"中标人     13811282001 ,中标人     010-53685568 ,张**     18070286387 ,吴**     17301021781 ,李**     17770856655 ",660000.0,2022-05-27,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/328058729/b2,地址北京市海淀区清河永泰园甲1号综合楼6层617号,207 次,30.53 亿,83 家
【设备采购】现代农业学院虚拟仿真教学软件网超询价中标公示,中标,中标结果,【设备采购】现代农业学院虚拟仿真教学软件网超询价中标公示,,,虚拟仿真教学软件,0.0,现代农业学院,学校,,,,新道科技股份有限公司 ,"中标人     0898-88839688 ,中标人     18607719640 ,中标人     0898-85600865 ,中标人     18061855868 ,中标人     15315563185 ",0.0,2022-05-26,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/327806358/b2,地址海南省三亚市崖城镇创意产业园内,"1,757 次",8.40 亿,677 家
浙江省成套招标代理有限公司关于浙江中医药大学口腔医学院【口腔医疗管理】虚拟仿真沙盘项目的中标(成交)结果公告,中标,中标结果,浙江省成套招标代理有限公司关于浙江中医药大学口腔医学院【口腔医疗管理】虚拟仿真沙盘项目的中标(成交)结果公告,,CTZB-2022050047,"虚拟仿真沙盘项目,口腔医疗管理虚拟仿真沙盘",285600.0,浙江中医药大学,学校,张**-0571-86633340,浙江省成套招标代理有限公司,"张**-18758864492,叶*-0571-85833957",上海景物科技发展有限公司 ,中标人     15821877280 ,285600.0,2022-05-26,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/341758289/b2,地址上海市宝山区长江西路1180号4楼401-160,34 次,"2,635.61 万",15 家
2022133 关于杭师大机能学虚拟仿真软件采购项目的中标(成交)结果公告,中标,中标结果,2022133 关于杭师大机能学虚拟仿真软件采购项目的中标(成交)结果公告,,HZNU-2022133,机能学虚拟仿真软件,348000.0,杭州师范大学,学校,郦**-0571-28865729,浙江豪圣建设项目管理有限公司,曹**-0571-87981527,杭州亿学亿用科技有限公司 ,"中标人     18989619189 ,中标人     13915957316 ",348000.0,2022-05-26,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/327822270/b2,地址浙江省杭州市余杭区瓶窑镇观山路11号1幢一楼2372室,11 次,561.34 万,8 家
浙江国际招投标有限公司关于浙江经贸职业技术学院食品（农产品）质量安全虚拟仿真实训基地建设项目的中标(成交)结果公告,中标,中标结果,浙江国际招投标有限公司关于浙江经贸职业技术学院食品（农产品）质量安全虚拟仿真实训基地建设项目的中标(成交)结果公告,,ZJ-2220696,食品农产品质量安全虚拟仿真实训基地建设项目,0.0,浙江经贸职业技术学院,学校,阙**-0571-81062699,浙江国际招投标有限公司,王**-0571-81061810,成都泰盟软件有限公司 ,"中标人     028-86381158 ,中标人     15390437110 ,中标人     13540208112 ,李**     18408287453 ,中标人     13980571836 ",1469888.0,2022-05-26,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/327858893/b2,地址中国（四川）自由贸易试验区成都高新区天府大道中段1388号1幢1106号,449 次,3.84 亿,167 家
浙江国际招投标有限公司关于浙江经贸职业技术学院食品（农产品）质量安全虚拟仿真实训基地建设项目的中标(成交)结果公告,中标,中标结果,浙江国际招投标有限公司关于浙江经贸职业技术学院食品（农产品）质量安全虚拟仿真实训基地建设项目的中标(成交)结果公告,,ZJ-2220696,食品农产品质量安全虚拟仿真实训基地建设项目,0.0,浙江经贸职业技术学院,学校,阙**-0571-81062699,浙江国际招投标有限公司,王**-0571-81061810,杭州联景信息技术有限公司 ,"中标人     13735536997 ,中标人     13145081051 ",0.0,2022-05-26,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/327858893/b2,地址浙江省杭州市钱塘区白杨街道18号大街795号1幢15楼1540室,51 次,"1,149.63 万",5 家
浙江国际招投标有限公司关于浙江经贸职业技术学院食品（农产品）质量安全虚拟仿真实训基地建设项目的中标(成交)结果公告,中标,中标结果,浙江国际招投标有限公司关于浙江经贸职业技术学院食品（农产品）质量安全虚拟仿真实训基地建设项目的中标(成交)结果公告,,ZJ-2220696,食品农产品质量安全虚拟仿真实训基地建设项目,0.0,浙江经贸职业技术学院,学校,阙**-0571-81062699,浙江国际招投标有限公司,王**-0571-81061810,杭州汉科电子科技有限公司 ,中标人     13735536997 ,0.0,2022-05-26,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/327858893/b2,地址浙江省杭州市钱塘新区白杨街道2号大街515号2幢11楼10号工位,12 次,130.74 万,3 家
浙江省成套工程有限公司关于工业有机废水深度处理工艺虚拟仿真实验采购项目的中...,中标,中标结果,浙江省成套工程有限公司关于工业有机废水深度处理工艺虚拟仿真实验采购项目的中...,,ZJCT8-KJXY202202,工业有机废水深度处理工艺虚拟仿真实验,136800.0,浙江科技学院,学校,庄**-18867144675,浙江省成套工程有限公司,吴**-0571-88950239,杭州晟辉智能科技有限公司 ,,136800.0,2022-05-24,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/358341414/b2,地址浙江省杭州市西湖区萍水西街61号-2一楼13室,5 次,7.88 万,2 家
关于浙江经贸职业技术学院食品（农产品）质量安全虚拟仿真实训基地建设项目的中标(成交)结果公告[浙江国际招投标有限公司],中标,中标结果,关于浙江经贸职业技术学院食品（农产品）质量安全虚拟仿真实训基地建设项目的中标(成交)结果公告[浙江国际招投标有限公司],,ZJ-2220696,食品农产品质量安全虚拟仿真实训基地建设项目,0.0,浙江经贸职业技术学院,学校,阙**-0571-81062699,浙江国际招投标有限公司,王**-0571-81061810,北京象新力科技有限公司 ,"中标人     13811282001 ,中标人     010-53685568 ,张**     18070286387 ,吴**     17301021781 ,李**     17770856655 ",1469888.0,2022-05-24,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/358264586/b2,地址北京市海淀区清河永泰园甲1号综合楼6层617号,207 次,30.53 亿,83 家
关于浙江经贸职业技术学院食品（农产品）质量安全虚拟仿真实训基地建设项目的中标(成交)结果公告[浙江国际招投标有限公司],中标,中标结果,关于浙江经贸职业技术学院食品（农产品）质量安全虚拟仿真实训基地建设项目的中标(成交)结果公告[浙江国际招投标有限公司],,ZJ-2220696,食品农产品质量安全虚拟仿真实训基地建设项目,0.0,浙江经贸职业技术学院,学校,阙**-0571-81062699,浙江国际招投标有限公司,王**-0571-81061810,杭州联景信息技术有限公司 ,"中标人     13735536997 ,中标人     13145081051 ",0.0,2022-05-24,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/358264586/b2,地址浙江省杭州市钱塘区白杨街道18号大街795号1幢15楼1540室,51 次,"1,149.63 万",5 家
关于浙江经贸职业技术学院食品（农产品）质量安全虚拟仿真实训基地建设项目的中标(成交)结果公告[浙江国际招投标有限公司],中标,中标结果,关于浙江经贸职业技术学院食品（农产品）质量安全虚拟仿真实训基地建设项目的中标(成交)结果公告[浙江国际招投标有限公司],,ZJ-2220696,食品农产品质量安全虚拟仿真实训基地建设项目,0.0,浙江经贸职业技术学院,学校,阙**-0571-81062699,浙江国际招投标有限公司,王**-0571-81061810,杭州汉科电子科技有限公司 ,中标人     13735536997 ,0.0,2022-05-24,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/358264586/b2,地址浙江省杭州市钱塘新区白杨街道2号大街515号2幢11楼10号工位,12 次,130.74 万,3 家
温州科技职业学院数智农业岗课赛证融通实训中心项目的成交结果公告,中标,中标结果,温州科技职业学院数智农业岗课赛证融通实训中心项目的成交结果公告,,WZHX2022-03-047,"虚拟仿真软件,全环控种植柜,数智农业岗课赛证融通实训中心项目",0.0,温州科技职业学院,学校,王**-0577-88417191,温州市华信采购招标代理有限公司,李**-0577-88899066,杭州晟辉智能科技有限公司 ,,0.0,2022-05-24,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/330941443/b2,地址浙江省杭州市西湖区萍水西街61号-2一楼13室,5 次,7.88 万,2 家
温州科技职业学院数智农业岗课赛证融通实训中心项目的成交结果公告,中标,中标结果,温州科技职业学院数智农业岗课赛证融通实训中心项目的成交结果公告,,WZHX2022-03-047,"虚拟仿真软件,全环控种植柜,数智农业岗课赛证融通实训中心项目",0.0,温州科技职业学院,学校,王**-0577-88417191,温州市华信采购招标代理有限公司,李**-0577-88899066,杭州川核科技有限公司 ,李**     18814882445 ,0.0,2022-05-24,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/330941443/b2,地址杭州市江干区中豪湘座2号楼十三层1313室,38 次,327.52 万,17 家
温州科技职业学院数智农业岗课赛证融通实训中心项目的成交结果公告,中标,中标结果,温州科技职业学院数智农业岗课赛证融通实训中心项目的成交结果公告,,WZHX2022-03-047,"虚拟仿真软件,全环控种植柜,数智农业岗课赛证融通实训中心项目",0.0,温州科技职业学院,学校,王**-0577-88417191,温州市华信采购招标代理有限公司,李**-0577-88899066,杭州智景安防科技有限公司 ,,2767000.0,2022-05-24,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/330941443/b2,地址浙江省杭州市拱墅区余杭塘路478号12幢114室,4 次,109.6 万,3 家
关于工业有机废水深度处理工艺虚拟仿真实验采购项目的中标(成交)结果公告[浙江省成套工程有限公司],中标,中标结果,关于工业有机废水深度处理工艺虚拟仿真实验采购项目的中标(成交)结果公告[浙江省成套工程有限公司],,ZJCT8-KJXY202202,工业有机废水深度处理工艺虚拟仿真实验,0.0,浙江科技学院,学校,庄**-18867144675,浙江省成套工程有限公司,吴**-0571-88950239,浙江农教科技有限公司 ,中标人     13082822085 ,136800.0,2022-05-23,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/327521851/b2,地址浙江省杭州市滨江区西兴街道聚工路11号5幢406室,6 次,328.1 万,2 家
