url,公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接,公司地址,招标数量,招标总金额,供应商数量
安徽农业大学2019年一流学科建设仪器设备采购项目中标（成交）公告（第1，3，4包）,中标,中标结果,安徽农业大学2019年一流学科建设仪器设备采购项目中标（成交）公告（第1，3，4包）,,2019HACJ1010,"建筑设计虚拟仿真应用平台软件,多媒体教学设备,仪器设备共享使用系统,一流学科建设仪器设备,工作站,服务器",0.0,安徽农业大学,学校,范**-0551-65786084,安徽省政府采购中心,"孙**-0551-66223869,李*-66223646",合肥翔讯网络科技有限公司 ,"中标人     13305609718 ,中标人     15155123384 ,中标人     0551-63661867 ,中标人     15955195802 ,中标人     13705640155 ",629000.0 0.0 186000.0,2019-04-12,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339622533/b2,地址合肥市蜀山区金寨路161号新瑞祺大厦三层3126室,228 次,"9,048.13 万",65 家
安徽农业大学2019年一流学科建设仪器设备采购项目中标（成交）公告（第1，3，4包）,中标,中标结果,安徽农业大学2019年一流学科建设仪器设备采购项目中标（成交）公告（第1，3，4包）,,2019HACJ1010,"建筑设计虚拟仿真应用平台软件,多媒体教学设备,仪器设备共享使用系统,一流学科建设仪器设备,工作站,服务器",0.0,安徽农业大学,学校,范**-0551-65786084,安徽省政府采购中心,"孙**-0551-66223869,李*-66223646",安徽省科大奥锐科技有限公司 ,"中标人     17730041768 ,中标人     18295082234 ,中标人     18905607121 ,中标人     13085030057 ,中标人     0551-65333931 ",629000.0 0.0 186000.0,2019-04-12,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339622533/b2,地址合肥市高新区天元路1号留学生园1号楼349室,163 次,"3,882.74 万",97 家
安徽财经大学2018年教务处实验室设备采购项目中标（成交）公告（第3包）,中标,中标结果,安徽财经大学2018年教务处实验室设备采购项目中标（成交）公告（第3包）,,2019HACZ0322,"虚拟仿真实验教学项目,实验室设备",598500.0,安徽财经大学,学校,吴**-0552-3175828,安徽省政采项目管理咨询有限公司,"周**-0551-66223865,李*-0551-66223645",北京润尼尔网络科技有限公司 ,"中标人     010-56298288 ,中标人     18043692723 ,中标人     15051885671 ,中标人     18280205779 ,中标人     13261231198 ",598500.0,2019-04-04,安徽,蚌埠,,,,https://www.zhiliaobiaoxun.com/content/339760297/b2,地址北京市石景山区实兴大街30号院3号楼2层A-1859房间（集群注册）,"1,579 次",7.73 亿,554 家
安徽国际商务职业学院信息工程学院实训室设备采购项目中标（成交）公告,中标,中标结果,安徽国际商务职业学院信息工程学院实训室设备采购项目中标（成交）公告,,2019HACZ0139,"物联网虚拟仿真实训室建设,云计算大数据实训室建设,实训室设备,软件测试实训室建设",0.0,安徽国际商务职业学院,学校,丁**-0551-66319739,安徽省政府采购中心,"孙**-0551-66223869,李*-66223646",北京四合天地科技有限公司 ,"中标人     010-82537736 ,孔*     13911029413 ,杨**     18611346001 ,李*     13426010443 ,王**     0532-83847995 ",1797700.0 1786000.0 1791700.0,2019-03-29,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339634547/b2,地址北京市海淀区学院路51号12层1203-1206房间（东升地区）,289 次,4.43 亿,91 家
安徽国际商务职业学院信息工程学院实训室设备采购项目中标（成交）公告,中标,中标结果,安徽国际商务职业学院信息工程学院实训室设备采购项目中标（成交）公告,,2019HACZ0139,"物联网虚拟仿真实训室建设,云计算大数据实训室建设,实训室设备,软件测试实训室建设",0.0,安徽国际商务职业学院,学校,丁**-0551-66319739,安徽省政府采购中心,"孙**-0551-66223869,李*-66223646",合肥泰格网络技术有限公司 ,"中标人     18715081239 ,中标人     0551-62647239 ,中标人     0551-62647236 ,中标人     0551-62647203 ,中标人     0551-62882994 ",1797700.0 1786000.0 1791700.0,2019-03-29,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339634547/b2,地址安徽省合肥市市政府广场南天徽大厦B座九层K和J区,541 次,79.61 亿,103 家
安徽国际商务职业学院信息工程学院实训室设备采购项目中标（成交）公告,中标,中标结果,安徽国际商务职业学院信息工程学院实训室设备采购项目中标（成交）公告,,2019HACZ0139,"物联网虚拟仿真实训室建设,云计算大数据实训室建设,实训室设备,软件测试实训室建设",0.0,安徽国际商务职业学院,学校,丁**-0551-66319739,安徽省政府采购中心,"孙**-0551-66223869,李*-66223646",安徽大科有道信息技术有限公司 ,"中标人     0551-68998009 ,中标人     0551-68996400 ,中标人     0564-3713008 ",1797700.0 1786000.0 1791700.0,2019-03-29,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339634547/b2,地址安徽省合肥市高新区长江西路687号拓基城市广场金座B幢812,120 次,"8,490.94 万",35 家
安徽国际商务职业学院信息工程学院实训室设备采购项目中标（成交）公告,中标,中标结果,安徽国际商务职业学院信息工程学院实训室设备采购项目中标（成交）公告,,2019HACZ0139,"物联网虚拟仿真实训室建设,云计算大数据实训室建设,实训室设备,软件测试实训室建设",0.0,安徽国际商务职业学院信息工程学院,学校,丁**-0551-66319739,安徽省政府采购中心,"孙**-0551-66223869,李*-66223646",北京四合天地科技有限公司 ,"中标人     010-82537736 ,孔*     13911029413 ,杨**     18611346001 ,李*     13426010443 ,王**     0532-83847995 ",1797700.0 1786000.0 1791700.0,2019-03-29,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/273416641/b2,地址北京市海淀区学院路51号12层1203-1206房间（东升地区）,289 次,4.43 亿,91 家
安徽国际商务职业学院信息工程学院实训室设备采购项目中标（成交）公告,中标,中标结果,安徽国际商务职业学院信息工程学院实训室设备采购项目中标（成交）公告,,2019HACZ0139,"物联网虚拟仿真实训室建设,云计算大数据实训室建设,实训室设备,软件测试实训室建设",0.0,安徽国际商务职业学院信息工程学院,学校,丁**-0551-66319739,安徽省政府采购中心,"孙**-0551-66223869,李*-66223646",合肥泰格网络技术有限公司 ,"中标人     18715081239 ,中标人     0551-62647239 ,中标人     0551-62647236 ,中标人     0551-62647203 ,中标人     0551-62882994 ",1797700.0 1786000.0 1791700.0,2019-03-29,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/273416641/b2,地址安徽省合肥市市政府广场南天徽大厦B座九层K和J区,541 次,79.61 亿,103 家
安徽国际商务职业学院信息工程学院实训室设备采购项目中标（成交）公告,中标,中标结果,安徽国际商务职业学院信息工程学院实训室设备采购项目中标（成交）公告,,2019HACZ0139,"物联网虚拟仿真实训室建设,云计算大数据实训室建设,实训室设备,软件测试实训室建设",0.0,安徽国际商务职业学院信息工程学院,学校,丁**-0551-66319739,安徽省政府采购中心,"孙**-0551-66223869,李*-66223646",安徽大科有道信息技术有限公司 ,"中标人     0551-68998009 ,中标人     0551-68996400 ,中标人     0564-3713008 ",1797700.0 1786000.0 1791700.0,2019-03-29,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/273416641/b2,地址安徽省合肥市高新区长江西路687号拓基城市广场金座B幢812,120 次,"8,490.94 万",35 家
安徽农业大学2019年一流学科建设仪器设备采购,中标,中标结果,安徽农业大学2019年一流学科建设仪器设备采购,,2019HACJ1010-3,"建筑设计虚拟仿真应用平台软件,建设仪器设备,会议视频系统,仪器设备采购及安装,仪器设备共享使用系统,服务器及工作站,多媒体教学设备",1323000.0,安徽农业大学,学校,范**-0551-65786084,"安徽合肥公共资源交易中心,安徽省政府采购中心","孙**-0551-66223869,李*-0551-66223646,李*-0551-66223645",安徽易优思科技股份有限公司 ,"中标人     18156539797 ,中标人     13866797843 ,中标人     13083006212 ,中标人     13485697258 ,中标人     13866184555 ",629000.0 298800.0 186000.0,2019-03-29,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314538031/b2,地址合肥市蜀山区金寨路155号黄金广场6幢2414,660 次,80.41 亿,85 家
安徽农业大学2019年一流学科建设仪器设备采购,中标,中标结果,安徽农业大学2019年一流学科建设仪器设备采购,,2019HACJ1010-3,"建筑设计虚拟仿真应用平台软件,建设仪器设备,会议视频系统,仪器设备采购及安装,仪器设备共享使用系统,服务器及工作站,多媒体教学设备",1323000.0,安徽农业大学,学校,范**-0551-65786084,"安徽合肥公共资源交易中心,安徽省政府采购中心","孙**-0551-66223869,李*-0551-66223646,李*-0551-66223645",合肥翔讯网络科技有限公司 ,"中标人     13305609718 ,中标人     15155123384 ,中标人     0551-63661867 ,中标人     15955195802 ,中标人     13705640155 ",629000.0 298800.0 186000.0,2019-03-29,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314538031/b2,地址合肥市蜀山区金寨路161号新瑞祺大厦三层3126室,228 次,"9,048.13 万",65 家
安徽农业大学2019年一流学科建设仪器设备采购,中标,中标结果,安徽农业大学2019年一流学科建设仪器设备采购,,2019HACJ1010-3,"建筑设计虚拟仿真应用平台软件,建设仪器设备,会议视频系统,仪器设备采购及安装,仪器设备共享使用系统,服务器及工作站,多媒体教学设备",1323000.0,安徽农业大学,学校,范**-0551-65786084,"安徽合肥公共资源交易中心,安徽省政府采购中心","孙**-0551-66223869,李*-0551-66223646,李*-0551-66223645",安徽省科大奥锐科技有限公司 ,"中标人     17730041768 ,中标人     18295082234 ,中标人     18905607121 ,中标人     13085030057 ,中标人     0551-65333931 ",629000.0 298800.0 186000.0,2019-03-29,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314538031/b2,地址合肥市高新区天元路1号留学生园1号楼349室,163 次,"3,882.74 万",97 家
安徽工程大学2018年本科实验教学设备采购项目第2包生化虚拟仿真设备,中标,中标结果,安徽工程大学2018年本科实验教学设备采购项目第2包生化虚拟仿真设备,,WH23CG2018HW2939,"生化虚拟仿真设备,实验教学设备",1983160.0,安徽工程大学,学校,,安徽中技工程咨询有限公司,,安徽卓特信息技术有限公司 ,"中标人     15357019630 ,中标人     13865532606 ",1983160.0,2019-03-19,安徽,,,,,https://www.zhiliaobiaoxun.com/content/273447391/b2,地址芜湖市鸠江区芜湖广告产业园内广告创意综合楼五楼515-516室,73 次,"1,660.08 万",25 家
安徽国际商务职业学院信息工程学院实训室设备采购,中标,中标结果,安徽国际商务职业学院信息工程学院实训室设备采购,,2019HACZ0139-3,"物联网虚拟仿真实训室建设,云计算大数据实训室建设,实训室设备,软件测试实训室建设",5400000.0,安徽国际商务职业学院,学校,丁**-0551-66319739,"安徽合肥公共资源交易中心,安徽省政府采购中心","孙**-0551-66223869,李*-0551-66223646,李*-0551-66223645",北京四合天地科技有限公司 ,"中标人     010-82537736 ,孔*     13911029413 ,杨**     18611346001 ,李*     13426010443 ,王**     0532-83847995 ",1797700.0 1786000.0 1791700.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314538870/b2,地址北京市海淀区学院路51号12层1203-1206房间（东升地区）,289 次,4.43 亿,91 家
安徽国际商务职业学院信息工程学院实训室设备采购,中标,中标结果,安徽国际商务职业学院信息工程学院实训室设备采购,,2019HACZ0139-3,"物联网虚拟仿真实训室建设,云计算大数据实训室建设,实训室设备,软件测试实训室建设",5400000.0,安徽国际商务职业学院,学校,丁**-0551-66319739,"安徽合肥公共资源交易中心,安徽省政府采购中心","孙**-0551-66223869,李*-0551-66223646,李*-0551-66223645",合肥泰格网络技术有限公司 ,"中标人     18715081239 ,中标人     0551-62647239 ,中标人     0551-62647236 ,中标人     0551-62647203 ,中标人     0551-62882994 ",1797700.0 1786000.0 1791700.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314538870/b2,地址安徽省合肥市市政府广场南天徽大厦B座九层K和J区,541 次,79.61 亿,103 家
安徽国际商务职业学院信息工程学院实训室设备采购,中标,中标结果,安徽国际商务职业学院信息工程学院实训室设备采购,,2019HACZ0139-3,"物联网虚拟仿真实训室建设,云计算大数据实训室建设,实训室设备,软件测试实训室建设",5400000.0,安徽国际商务职业学院,学校,丁**-0551-66319739,"安徽合肥公共资源交易中心,安徽省政府采购中心","孙**-0551-66223869,李*-0551-66223646,李*-0551-66223645",安徽大科有道信息技术有限公司 ,"中标人     0551-68998009 ,中标人     0551-68996400 ,中标人     0564-3713008 ",1797700.0 1786000.0 1791700.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314538870/b2,地址安徽省合肥市高新区长江西路687号拓基城市广场金座B幢812,120 次,"8,490.94 万",35 家
2018年合肥学院中央财政实验室设备采购,中标,中标结果,2018年合肥学院中央财政实验室设备采购,,2018HACZ5041,"电工电子虚拟仿真实训设备,健身房设备,新建设备,多媒体教室设备更新,智慧课堂实训平台,教室休息室配套设备,机器人设计创新实验室设备",0.0,卓越IT工程师实训中心,政府及事业单位,杨**-0551-62158096,安徽省政府采购中心,,合肥汇联电子有限公司 ,"中标人     15856389139 ,中标人     0551-63613152 ,中标人     15555102210 ,中标人     18715086951 ,中标人     13075582589 ",927900.0 973400.0 980000.0 358390.0 489010.0 382000.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/209719150/b2,地址安徽省合肥市蜀山区潜山南路188号蔚蓝商务港城市广场F幢2505室,737 次,103.92 亿,98 家
2018年合肥学院中央财政实验室设备采购,中标,中标结果,2018年合肥学院中央财政实验室设备采购,,2018HACZ5041,"电工电子虚拟仿真实训设备,健身房设备,新建设备,多媒体教室设备更新,智慧课堂实训平台,教室休息室配套设备,机器人设计创新实验室设备",0.0,卓越IT工程师实训中心,政府及事业单位,杨**-0551-62158096,安徽省政府采购中心,,安徽英福泰克信息科技有限公司 ,"中标人     0551-65326938 ,中标人     15855114228 ",927900.0 973400.0 980000.0 358390.0 489010.0 382000.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/209719150/b2,地址合肥市高新区黄山路605号民创中心大厦611室,66 次,"4,278.96 万",15 家
2018年合肥学院中央财政实验室设备采购,中标,中标结果,2018年合肥学院中央财政实验室设备采购,,2018HACZ5041,"电工电子虚拟仿真实训设备,健身房设备,新建设备,多媒体教室设备更新,智慧课堂实训平台,教室休息室配套设备,机器人设计创新实验室设备",0.0,卓越IT工程师实训中心,政府及事业单位,杨**-0551-62158096,安徽省政府采购中心,,合肥和润机电设备有限公司 ,"中标人     18255176415 ,中标人     0551-64253179 ,中标人     18256015232 ,中标人     18255176417 ,严**     0564-6080751 ",927900.0 973400.0 980000.0 358390.0 489010.0 382000.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/209719150/b2,,191 次,2.15 亿,86 家
2018年合肥学院中央财政实验室设备采购,中标,中标结果,2018年合肥学院中央财政实验室设备采购,,2018HACZ5041,"电工电子虚拟仿真实训设备,健身房设备,新建设备,多媒体教室设备更新,智慧课堂实训平台,教室休息室配套设备,机器人设计创新实验室设备",0.0,卓越IT工程师实训中心,政府及事业单位,杨**-0551-62158096,安徽省政府采购中心,,安徽茂新体育设备有限公司 ,,927900.0 973400.0 980000.0 358390.0 489010.0 382000.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/209719150/b2,地址安徽省合肥市瑶海区临泉路香格里拉花园紫阳11幢102号,78 次,"2,412.92 万",51 家
2018年合肥学院中央财政实验室设备采购,中标,中标结果,2018年合肥学院中央财政实验室设备采购,,2018HACZ5041,"电工电子虚拟仿真实训设备,健身房设备,新建设备,多媒体教室设备更新,智慧课堂实训平台,教室休息室配套设备,机器人设计创新实验室设备",0.0,卓越IT工程师实训中心,政府及事业单位,杨**-0551-62158096,安徽省政府采购中心,,安徽中讯科技发展股份有限公司 ,"中标人     0551-65956909 ,中标人     18715191886 ,中标人     0551-65956906 ,中标人     18134519213 ,中标人     18256505021 ",927900.0 973400.0 980000.0 358390.0 489010.0 382000.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/209719150/b2,地址合肥市高新区香樟大道211号香枫创意园B座16层,288 次,90.85 亿,60 家
2018年合肥学院中央财政实验室设备采购,中标,中标结果,2018年合肥学院中央财政实验室设备采购,,2018HACZ5041,"电工电子虚拟仿真实训设备,健身房设备,新建设备,多媒体教室设备更新,智慧课堂实训平台,教室休息室配套设备,机器人设计创新实验室设备",0.0,卓越IT工程师实训中心,政府及事业单位,杨**-0551-62158096,安徽省政府采购中心,,安徽澳视科技有限公司 ,"中标人     15556097670 ,中标人     0551-63684316 ,中标人     0551-63684311 ,中标人     13855109539 ,中标人     15656558811 ",927900.0 973400.0 980000.0 358390.0 489010.0 382000.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/209719150/b2,地址安徽省合肥市创新大道2800号创新产业园二期F4楼16层,317 次,3.62 亿,93 家
2018年合肥学院中央财政实验室设备采购,中标,中标结果,2018年合肥学院中央财政实验室设备采购,,2018HACZ5041-8,"电工电子虚拟仿真实训设备,健身房设备,多媒体教室设备更新,金工实习新建设备,实训中心设备采购,攀岩抱石墙设备,大学生创客实验室设备,音响,赛事系统及体测器材设备,未来名师智慧课堂实训平台,武术及球类教学器材设备,IT工程师实训中心设备,机器人设计创新实验室设备采购,教室休息室配套设备采购,实习新建设备采购,大学生工程实践与创新教育中心设备,智慧课堂实训平台项目",7073800.0,合肥学院,学校,采购人-0551-62158096,"安徽合肥公共资源交易中心,安徽省政府采购中心","杜**-0551-66223733,李*-0551-66223646,李*-0551-66223645",合肥汇联电子有限公司 ,"中标人     15856389139 ,中标人     0551-63613152 ,中标人     15555102210 ,中标人     18715086951 ,中标人     13075582589 ",1327600.0 973400.0 980000.0 358390.0 489010.0 382000.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314539003/b2,地址安徽省合肥市蜀山区潜山南路188号蔚蓝商务港城市广场F幢2505室,737 次,103.92 亿,98 家
2018年合肥学院中央财政实验室设备采购,中标,中标结果,2018年合肥学院中央财政实验室设备采购,,2018HACZ5041-8,"电工电子虚拟仿真实训设备,健身房设备,多媒体教室设备更新,金工实习新建设备,实训中心设备采购,攀岩抱石墙设备,大学生创客实验室设备,音响,赛事系统及体测器材设备,未来名师智慧课堂实训平台,武术及球类教学器材设备,IT工程师实训中心设备,机器人设计创新实验室设备采购,教室休息室配套设备采购,实习新建设备采购,大学生工程实践与创新教育中心设备,智慧课堂实训平台项目",7073800.0,合肥学院,学校,采购人-0551-62158096,"安徽合肥公共资源交易中心,安徽省政府采购中心","杜**-0551-66223733,李*-0551-66223646,李*-0551-66223645",安徽英福泰克信息科技有限公司 ,"中标人     0551-65326938 ,中标人     15855114228 ",1327600.0 973400.0 980000.0 358390.0 489010.0 382000.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314539003/b2,地址合肥市高新区黄山路605号民创中心大厦611室,66 次,"4,278.96 万",15 家
2018年合肥学院中央财政实验室设备采购,中标,中标结果,2018年合肥学院中央财政实验室设备采购,,2018HACZ5041-8,"电工电子虚拟仿真实训设备,健身房设备,多媒体教室设备更新,金工实习新建设备,实训中心设备采购,攀岩抱石墙设备,大学生创客实验室设备,音响,赛事系统及体测器材设备,未来名师智慧课堂实训平台,武术及球类教学器材设备,IT工程师实训中心设备,机器人设计创新实验室设备采购,教室休息室配套设备采购,实习新建设备采购,大学生工程实践与创新教育中心设备,智慧课堂实训平台项目",7073800.0,合肥学院,学校,采购人-0551-62158096,"安徽合肥公共资源交易中心,安徽省政府采购中心","杜**-0551-66223733,李*-0551-66223646,李*-0551-66223645",合肥和润机电设备有限公司 ,"中标人     18255176415 ,中标人     0551-64253179 ,中标人     18256015232 ,中标人     18255176417 ,严**     0564-6080751 ",1327600.0 973400.0 980000.0 358390.0 489010.0 382000.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314539003/b2,,191 次,2.15 亿,86 家
2018年合肥学院中央财政实验室设备采购,中标,中标结果,2018年合肥学院中央财政实验室设备采购,,2018HACZ5041-8,"电工电子虚拟仿真实训设备,健身房设备,多媒体教室设备更新,金工实习新建设备,实训中心设备采购,攀岩抱石墙设备,大学生创客实验室设备,音响,赛事系统及体测器材设备,未来名师智慧课堂实训平台,武术及球类教学器材设备,IT工程师实训中心设备,机器人设计创新实验室设备采购,教室休息室配套设备采购,实习新建设备采购,大学生工程实践与创新教育中心设备,智慧课堂实训平台项目",7073800.0,合肥学院,学校,采购人-0551-62158096,"安徽合肥公共资源交易中心,安徽省政府采购中心","杜**-0551-66223733,李*-0551-66223646,李*-0551-66223645",安徽茂新体育设备有限公司 ,,1327600.0 973400.0 980000.0 358390.0 489010.0 382000.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314539003/b2,地址安徽省合肥市瑶海区临泉路香格里拉花园紫阳11幢102号,78 次,"2,412.92 万",51 家
2018年合肥学院中央财政实验室设备采购,中标,中标结果,2018年合肥学院中央财政实验室设备采购,,2018HACZ5041-8,"电工电子虚拟仿真实训设备,健身房设备,多媒体教室设备更新,金工实习新建设备,实训中心设备采购,攀岩抱石墙设备,大学生创客实验室设备,音响,赛事系统及体测器材设备,未来名师智慧课堂实训平台,武术及球类教学器材设备,IT工程师实训中心设备,机器人设计创新实验室设备采购,教室休息室配套设备采购,实习新建设备采购,大学生工程实践与创新教育中心设备,智慧课堂实训平台项目",7073800.0,合肥学院,学校,采购人-0551-62158096,"安徽合肥公共资源交易中心,安徽省政府采购中心","杜**-0551-66223733,李*-0551-66223646,李*-0551-66223645",安徽中讯科技发展股份有限公司 ,"中标人     0551-65956909 ,中标人     18715191886 ,中标人     0551-65956906 ,中标人     18134519213 ,中标人     18256505021 ",1327600.0 973400.0 980000.0 358390.0 489010.0 382000.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314539003/b2,地址合肥市高新区香樟大道211号香枫创意园B座16层,288 次,90.85 亿,60 家
2018年合肥学院中央财政实验室设备采购,中标,中标结果,2018年合肥学院中央财政实验室设备采购,,2018HACZ5041-8,"电工电子虚拟仿真实训设备,健身房设备,多媒体教室设备更新,金工实习新建设备,实训中心设备采购,攀岩抱石墙设备,大学生创客实验室设备,音响,赛事系统及体测器材设备,未来名师智慧课堂实训平台,武术及球类教学器材设备,IT工程师实训中心设备,机器人设计创新实验室设备采购,教室休息室配套设备采购,实习新建设备采购,大学生工程实践与创新教育中心设备,智慧课堂实训平台项目",7073800.0,合肥学院,学校,采购人-0551-62158096,"安徽合肥公共资源交易中心,安徽省政府采购中心","杜**-0551-66223733,李*-0551-66223646,李*-0551-66223645",安徽澳视科技有限公司 ,"中标人     15556097670 ,中标人     0551-63684316 ,中标人     0551-63684311 ,中标人     13855109539 ,中标人     15656558811 ",1327600.0 973400.0 980000.0 358390.0 489010.0 382000.0,2019-03-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314539003/b2,地址安徽省合肥市创新大道2800号创新产业园二期F4楼16层,317 次,3.62 亿,93 家
安徽审计职业学院工程管理虚拟仿真软件项目中标公告,中标,中标结果,安徽审计职业学院工程管理虚拟仿真软件项目中标公告,,AHSJXY-ZB2019001,工程管理虚拟仿真软件项目,43500.0,安徽审计职业学院,学校,采购人-0551-63671503,,,合肥一砖一瓦建筑科技有限公司 ,中标人     15357705795 ,43500.0,2019-03-06,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/273386146/b2,地址合肥市包河区九华山路99号九华国际9楼915-916、921-925室,14 次,726.52 万,7 家
皖江职业教育中心学校网络信息安全实训平台项目单一来源方式采购的公示,中标,中标结果,皖江职业教育中心学校网络信息安全实训平台项目单一来源方式采购的公示,,,"网络空间安全虚拟仿真实训设备,网络信息安全实训平台项目",175000.0,皖江职业教育中心学校,学校,何**-0555-8226033,马鞍山市兴马建设工程项目咨询有限公司,,北京中科磐云科技有限公司 ,,175000.0,2019-03-05,安徽,马鞍山,,,,https://www.zhiliaobiaoxun.com/content/305798787/b2,,6 次,114.9 万,5 家
宿州学院2019年教学仪器设备购置项目中标（成交）公告（第1-3、9包）,中标,中标结果,宿州学院2019年教学仪器设备购置项目中标（成交）公告（第1-3、9包）,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,商务英语情景实训室设备,教学仪器设备",0.0,外国语学院,学校,孙**-0557-2875997,安徽省政采项目管理咨询有限公司,"杜**-0551-66223733,李*-0551-66223645",安徽荔枝信息科技有限公司 ,"中标人     15715608234 ,中标人     0551-63829953 ,中标人     13721062866 ,中标人     18456557214 ",199500.0 1186200.0 797000.0,2019-03-01,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/273564906/b2,地址安徽省合肥市高新区习友路与科学大道交口馥邦天下24栋2403,87 次,"4,943.53 万",25 家
宿州学院2019年教学仪器设备购置项目中标（成交）公告（第1-3、9包）,中标,中标结果,宿州学院2019年教学仪器设备购置项目中标（成交）公告（第1-3、9包）,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,商务英语情景实训室设备,教学仪器设备",0.0,外国语学院,学校,孙**-0557-2875997,安徽省政采项目管理咨询有限公司,"杜**-0551-66223733,李*-0551-66223645",安徽宿联信息科技有限公司 ,"中标人     15305579022 ,中标人     13305570352 ,中标人     0557-3187777 ,中标人     0557-3056616 ,中标人     15305579035 ",199500.0 1186200.0 797000.0,2019-03-01,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/273564906/b2,地址宿州市高新技术产业开发区,912 次,5.48 亿,193 家
宿州学院2019年教学仪器设备购置项目中标（成交）公告（第1-3、9包）,中标,中标结果,宿州学院2019年教学仪器设备购置项目中标（成交）公告（第1-3、9包）,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,商务英语情景实训室设备,教学仪器设备",0.0,外国语学院,学校,孙**-0557-2875997,安徽省政采项目管理咨询有限公司,"杜**-0551-66223733,李*-0551-66223645",合肥宏基电子有限公司 ,"中标人     15385519049 ,中标人     0551-62980691 ,中标人     13866191224 ,中标人     0551-63628115 ,中标人     0551-62980697 ",199500.0 1186200.0 797000.0,2019-03-01,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/273564906/b2,地址安徽省合肥市蜀山区金寨路155号黄金广场6栋2501室,747 次,41.83 亿,121 家
宿州学院2019年教学仪器设备购置项目中标（成交）公告（第1-3、9包）,中标,中标结果,宿州学院2019年教学仪器设备购置项目中标（成交）公告（第1-3、9包）,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,智慧化信息中心,商务英语情景实训室设备,教学仪器设备",0.0,宿州学院,学校,孙**-0557-2875997,安徽省政采项目管理咨询有限公司,"杜**-0551-66223733,李*-0551-66223645",安徽荔枝信息科技有限公司 ,"中标人     15715608234 ,中标人     0551-63829953 ,中标人     13721062866 ,中标人     18456557214 ",199500.0 1576000.0 797000.0,2019-03-01,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/339617462/b2,地址安徽省合肥市高新区习友路与科学大道交口馥邦天下24栋2403,87 次,"4,943.53 万",25 家
宿州学院2019年教学仪器设备购置项目中标（成交）公告（第1-3、9包）,中标,中标结果,宿州学院2019年教学仪器设备购置项目中标（成交）公告（第1-3、9包）,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,智慧化信息中心,商务英语情景实训室设备,教学仪器设备",0.0,宿州学院,学校,孙**-0557-2875997,安徽省政采项目管理咨询有限公司,"杜**-0551-66223733,李*-0551-66223645",安徽宿联信息科技有限公司 ,"中标人     15305579022 ,中标人     13305570352 ,中标人     0557-3187777 ,中标人     0557-3056616 ,中标人     15305579035 ",199500.0 1576000.0 797000.0,2019-03-01,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/339617462/b2,地址宿州市高新技术产业开发区,912 次,5.48 亿,193 家
