公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,河南中医药大学脑卒中中医康复诊疗思维与交互训练系统（虚拟仿真）项目成交公告,,豫财竞谈-2019-404,"虚拟仿真项目,脑卒中中医康复诊疗思维与交互训练系统虚拟仿真实验建设",180000.0,河南中医药大学,学校,周**-0371-65680618,河南安创工程招标管理有限公司,郭**-0371-86235366,福建水立方三维数字科技有限公司,,180000.0,2019-08-22,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315835615/b2
中标,招标,河南中医药大学脑卒中中医康复诊疗思维与交互训练系统（虚拟仿真）项目成交公告招标公告,,豫财竞谈-2019-404,脑卒中中医康复诊疗思维与交互训练系统虚拟仿真实验建设,0.0,河南中医药大学,学校,,河南安创工程招标管理有限公司,,,,,2019-08-22,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/212974871/b2
中标,合同,南阳师范学院绿色建筑虚拟仿真实验教学中心二期项目合同公示,,豫财招标采购-2019-1075,"绿色建筑虚拟仿真实验教学中心二期项目,服务器,BIM模板工程设计软件,打印机,脚手架模板设计软件,脚手架工程设计",0.0,南阳师范学院,学校,采购人-0377-63513608,,,,,,2019-08-21,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315849667/b2
中标,合同,河南应用技术职业学院人体解剖虚拟仿真实验室建设项目合同,,豫财招标采购-2019-466,人体解剖虚拟仿真实验室建设项目,1459000.0,河南应用技术职业学院,学校,,中金泰富工程管理有限公司,,山东数字人科技股份有限公司,,1459000.0,2019-08-20,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315851279/b2
中标,中标结果,焦作市技师学院关于焦作市技师学院工业应用机器人实训室采购项目（二次）竞争性谈判成交公告,,焦公管办采购[2019]-371号,"无人机虚拟仿真教学模拟飞行全套设备,工业应用机器人实训室,手持云台,无人机模拟飞行设备",889000.0,焦作市技师学院,学校,彭**-13598529828,高达建设管理发展有限责任公司,"冯**-0391-8868811,冯**-18539131766",河南众之航电子科技有限公司,,889000.0,2019-08-19,河南,焦作,,,,https://www.zhiliaobiaoxun.com/content/329638239/b2
中标,中标结果,郑州大学电气工程学院变电站运行操作及故障处理虚拟仿真实验采购项目成交公告,,郑大竞争性磋商-2019-13,变电站运行操作及故障处理虚拟仿真实验,399000.0,郑州大学,学校,栗**-0371-67783113,河南正大招标服务有限公司,"王**-0371-66028587,李**-0371-66028275",北京赢科天地电子有限公司,,399000.0,2019-08-16,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315853233/b2
中标,中标结果,洛阳理工学院电力系统虚拟仿真实验教学平台采购项目结果公告,,豫财招标采购-2019-1156号,"开放式虚拟仿真实验教学管理与共享平台,方凳,3D打印机,凳子,单人椅,工具柜,办公台,导播控制台,图像探测器,录播工作站,资源管理平台,可编程控制器,控制面板,长条桌,VR头盔,特写摄像机,智能导播系统,全高清录播系统,形象墙设计,折叠椅子,元器件柜,智能跟踪系统,摄像机管理软件,拼接桌,快速开发平台,仿真工作站,全向话筒,电力系统虚拟仿真实验教学平台,虚拟仿真示范性项目视频,高压实验虚拟仿真教学系统,拼接课桌,VR黑板套装,圆孔工作台,全钢骨架工作台,挂板工作台,展品架,背光展板,液晶电视屏,DSP实验硬件开发平台,嵌入式主控端开发套件,嵌入式智能硬件综合应用实训平台,微机电能量转换测试系统,导播系统服务器,电力系统虚拟仿真实验教学设备,全景摄像机,线材,功放,文件柜,液晶显示器,音箱,机柜,便携式投影仪,鞋架,办公桌,装修改造,交换机,工业机械手臂项目,在线人脸识别系统,智能教室家居",2136660.0,洛阳理工学院,学校,"孙**-0379-65928169,刘**-0379-65928163","河南省机电设备招标股份有限公司,河南机电设备招标股份有限公司",,济南科明数码技术股份有限公司,,2136660.0,2019-08-14,河南,洛阳,,,,https://www.zhiliaobiaoxun.com/content/329638881/b2
中标,中标结果,河南广播电视大学大数据研究中心二期项目结果公告,,豫财招标采购-2019-1431,"5G通信技术虚拟仿真平台,虚拟现实内容创作软件,大数据研究中心二期项目",359800.0,河南广播电视大学,学校,包**-0371-58525350,河南省科教仪器设备招标有限公司,曾**-0371-66325700,郑州博安贸易有限公司,,359800.0,2019-08-14,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315859239/b2
中标,中标结果,中原工学院全媒体创新传媒人才培养实验教学平台公开招标公告,,豫财招标采购-2019-1631,"新闻传播类虚拟仿真项目定制,图像处理器,线材辅料,安装支架,控制台,云台摄像机,有线话筒,无线通话系统,有源监听音箱,手持话筒,液晶显示单元,切换矩阵,视频处理工作站,话筒落地支架,液压三脚架,伺服器,接口板,数字视频电缆,话筒防喷罩,4K镜头,录音声卡,4K切换台,压线工具,多功能处理器,话筒防震架,音频制作系统,大屏包装交互系统,真三维在线图文包装系统,真三维全景虚拟交互系统,真三维在线包装及全景虚拟交互系统定制新闻包装模板,真三维在线包装及全景虚拟交互系统定制访谈包装模板,真三维在线包装及全景虚拟交互系统定制学术报告包装模板,真三维在线包装及全景虚拟交互系统定制会议包装模板,肩托套件,4KHDR双通道监视记录一体机,室内监听耳机,4KSDI转换器,压线模具,开线器,数字视频连接器,卡农平衡音频插头,单向电源插排,演播厅声学安装设备,演播室LED灯光设备,全媒体创新传媒人才培养实验教学平台,播音间专业声学安装设备,教师及学生座椅,智能专业版虚拟现实系统,录音话筒,六目相机4K全景VR系统,提词器,无线领夹话筒,音频线缆,操作台,功放,控制软件,数字调音台,液晶显示器,耗材,播音声学实训室",2800000.0,中原工学院,学校,成**-0371-62506800,河南省至诚招标采购服务有限公司,,,,,2019-08-14,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/352704124/b2
中标,中标结果,郑州大学物理工程学院物理实验中心金刚石的合成及性能测试虚拟仿真实验采购项目竞争性谈判结果公示,,郑大竞争性谈判-2019-40,金刚石的合成及性能测试虚拟仿真实验,400000.0,郑州大学,学校,史**-13837167882,河南省城建建设管理有限公司,卫**-0371-55053535,北京欧倍尔软件技术开发有限公司,,389800.0,2019-08-13,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315857871/b2
中标,中标结果,河南中医药大学循经感传测定虚拟仿真实验软件开发项目竞谈结果公示,,2019-JC011,食循经感传测定虚拟仿真实验软件开发项目,193900.0,河南中医药大学,学校,,,,河南恒茂创远科技股份有限公司,,193900.0,2019-08-13,河南,,,,,https://www.zhiliaobiaoxun.com/content/177188865/b2
中标,合同,自动化生产线虚拟仿真实验室项目合同,,豫财询价采购-2019-203,虚拟仿真实验室项目,615000.0,河南工学院,学校,,河南求实工程造价咨询有限公司,,亚龙智能装备集团股份有限公司,,615000.0,2019-08-12,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315857782/b2
中标,合同,变电站虚拟仿真（VR）实验室项目合同,,豫财招标采购-2019-573,变电站虚拟仿真VR实验室项目,1982550.0,河南工学院,学校,,河南创达建设工程管理有限公司,,河南安强科贸有限公司,,1982550.0,2019-08-12,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315855090/b2
中标,中标结果,河南大学历史文化学院黄泛区考古与文物保护虚拟仿真教学系统建设项目成交结果公告,,河大（2019）-货物-校组-询价-000537号,"虚拟仿真教学系统建设项目,考古与文物保护虚拟仿真教学系统建设",499000.0,河南大学,学校,张**-0371-22196418,河南诚信工程管理有限公司,刘**-0371-53307955,北京润尼尔网络科技有限公司,,496850.0,2019-08-09,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/315860453/b2
中标,中标结果,洛阳师范学院商学院经济管理虚拟仿真实验教学中心项目B中标公告,,豫财招标采购-2019-1260号,"经济管理虚拟仿真实验教学中心项目,跨境电商营销与运营决策沙盘,网络营销在线课程训练平台软件,跨境电商实务理实一体化教学平台软件,审计综合案例实训平台软件",966000.0,洛阳师范学院,学校,王**-0379-68618249,河南安创工程招标管理有限公司,郭**-0371-86235366,河南新世纪拓普电子技术有限公司,,966000.0,2019-08-08,河南,洛阳,,,,https://www.zhiliaobiaoxun.com/content/329640129/b2
中标,中标结果,河南大学虚拟仿真实验项目建设及运行服务项目结果公告,,豫财招标采购-2019-1073,"菊花栽培虚拟仿真实验系统,昆虫的变态与生活史虚拟仿真实验系统,发酵酒精工业化生产虚拟仿真认识实习3D版,虚拟仿真实验项目建设及运行服务项目,发酵酒精工业化生产虚拟仿真认识实习VR版",0.0,河南大学,学校,张**-0371-22196418,河南省科教仪器设备招标有限公司,刘**-13223039972,"北京东方仿真软件技术有限公司
河南通仪工程技术有限公司",,"966900.0
554600.0",2019-08-05,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/337812574/b2
中标,合同,材料成型工艺虚拟仿真实验教学中心项目合同,,豫财询价采购-2019-362,材料成型工艺虚拟仿真实验教学中心项目,878000.0,河南工学院,学校,,大成工程咨询有限公司,,河南诚峰科技有限公司,,878000.0,2019-08-05,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315863581/b2
中标,中标结果,郑州大学土木工程学院风机盘管加新风系统虚拟仿真实验建设项目成交结果公告,,郑大竞争性谈判-2019-39,风机盘管加新风系统虚拟仿真实验建设项目,400000.0,郑州大学,学校,杨**-15890118033,河南诚信工程管理有限公司,刘**-0371-53307955,北京润尼尔网络科技有限公司,,368000.0,2019-08-02,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315864752/b2
中标,中标结果,洛阳理工学院影视拍摄与特效合成虚拟仿真系统采购项目成交结果公告,,HNAC-2019-026,"影视拍摄与特效合成虚拟仿真系统,摄影技术三维仿真训练系统",400000.0,洛阳理工学院,学校,"孙**-0379-65928169,刘**-0379-65928163",河南安创工程招标管理有限公司,郭**-0371-86235366,北京润尼尔网络科技有限公司,,398550.0,2019-08-01,河南,洛阳,,,,https://www.zhiliaobiaoxun.com/content/315865971/b2
中标,中标结果,河南大学虚拟仿真实验项目结果公告,,河大（2019）-货物-校组-竞争性谈判-000484号,"虚拟仿真实验系统,虚拟仿真实验项目",368800.0,河南大学,学校,张**-0371-22196418,河南省科教仪器设备招标有限公司,刘**-13223039972,北京微瑞集智科技有限公司,,368800.0,2019-07-30,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/279430351/b2
中标,中标结果,南阳理工学院虚拟仿真实验教学平台二期建设项目中标结果公告,,南阳政采公开-2019-148,"虚拟仿真管理控制系统,终端安全防护系统,以太网交换机,虚拟主机安全防护系统,虚拟仿真实验教学平台二期建设项目,铜缆交换机,固件升级,边界防御系统",2979300.0,南阳理工学院,学校,祁**-0377-62075392,中益工程管理有限公司,"金**-0377-61380988,金**-17638991636",南阳蓬博商贸有限公司,宋**-15993199726,2979300.0,2019-07-30,河南,南阳,,,,https://www.zhiliaobiaoxun.com/content/329370771/b2
中标,中标结果,南阳师范学院绿色建筑虚拟仿真实验教学中心二期项目结果公告,,豫财招标采购-2019-1075,"绿色建筑虚拟仿真实验教学中心二期项目,钢筋,服务器,显示器及支架,打印机,移动工作站,空调,脚手架模板设计软件,建筑三维虚拟现实平台软件,深化工作站",976500.0,南阳师范学院,学校,马*-0377-63513501,中建山河建设管理集团有限公司,闫**-0371-65350087,河南益之德电子科技有限公司,,976500.0,2019-07-29,河南,南阳,,,,https://www.zhiliaobiaoxun.com/content/329642496/b2
中标,中标结果,郑州大学护理学院河南省健康养老护理教育培训基地实验室设备采购项目中标结果公告,,豫财招标采购-2019-1050号,"虚拟仿真运动康复系统,VR设备,实验室设备,投影式红外血管成像仪",891276.0,郑州大学,学校,穆**-0371-86565013,方大国际工程咨询股份有限公司,张**-0371-86120322,河南邦诺医疗器械有限公司,,891276.0,2019-07-29,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/329642614/b2
中标,中标结果,安阳工学院机械学院实验室设备采购项目-3标段,,GBZC2019302（3）,"虚拟仿真实验平台,载运工具数字化设计制造仿真分析平台,三维造型设计软件,实验室设备,数控加工后置处理软件",926126.0,安阳工学院,学校,韩**-15896873995,中资国际招标有限责任公司,"王*-0372-2166077,王*-0372-2166011",河南安凯信息技术有限公司,,926126.0,2019-07-29,河南,安阳,,,,https://www.zhiliaobiaoxun.com/content/329642441/b2
中标,中标结果,河南牧业经济学院液压回路拼装虚拟仿真实验项目单一来源采购结果公告,,,"液压回路拼装虚拟仿真实验项目,虚拟仿真实验教学项目简介视频,教学引导视频",80000.0,河南牧业经济学院,学校,,,,河南泽睿信息技术有限公司,,80000.0,2019-07-26,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/212534564/b2
中标,中标结果,河南中医药大学地黄内生放线菌及代谢物分离鉴定的虚拟仿真实验软件制作项目竞争性谈判结果公示,,,"虚拟仿真实验软件制作项目,地黄内生放线菌及代谢物分离鉴定",198000.0,河南中医药大学药学院,学校,,,,南京药育智能科技有限公司,,198000.0,2019-07-26,河南,,,,,https://www.zhiliaobiaoxun.com/content/177379139/b2
中标,中标结果,桩基检测虚拟仿真实验项目结果公告,,zkjw20190702,桩基检测虚拟仿真实验项目,488000.0,郑州工程技术学院,学校,杨**-0371-68229601,中科经纬工程技术有限公司,常**-15617701246,北京润尼尔网络科技有限公司,,478000.0,2019-07-24,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315869535/b2
中标,中标结果,河南大学痰液结核菌检查虚拟仿真实验软件开发成交结果公告,,河大（2019）-货物-校组-单一来源-000480号,痰液结核菌检查虚拟仿真实验软件开发,230000.0,河南大学,学校,张**-0371-22196418,河南豫信招标有限责任公司,王*-0371-22307212,上海梦之路数字科技有限公司,,230000.0,2019-07-24,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/315868418/b2
中标,中标结果,济源职业技术学院发动机检测实训室建设项目成交结果公告,,JGZJ-采-2019273,"发动机检测实训室汽车电控系统故障诊断虚拟仿真平台,汽车专用万用表,发动机电控系统资源包,发动机检测实训室建设项目,工具",206000.0,济源职业技术学院,学校,刘**-0391-6621033,河南创达建设工程管理有限公司,孔**-0391-6271199,上海景格科技股份有限公司,,206000.0,2019-07-24,河南,济源,,,,https://www.zhiliaobiaoxun.com/content/315869361/b2
中标,中标候选人,洛阳职业技术学院虚拟仿真实验室建设项目-中标候选人公示,,,虚拟仿真实验室建设项目,0.0,洛阳职业技术学院,学校,,,,,,,2019-07-23,河南,洛阳,,,,https://www.zhiliaobiaoxun.com/content/267681767/b2
中标,中标结果,郑州大学美术学院中原文化视阈下基于虚拟仿真技术《媒介研究》课程采购项目竞争性磋商评标结果公示,,郑大竞争性磋商-2019-11,中原文化视阈下基于虚拟仿真技术《媒介研究》课程,192500.0,郑州大学,学校,王**-13937122911,河南省城建建设管理有限公司,卫**-0371-55053535,北京触角科技有限公司,,192500.0,2019-07-23,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315870053/b2
中标,中标结果,材料成型工艺虚拟仿真实验教学中心项目结果公告,,豫财询价采购-2019-362,"材料成型工艺虚拟仿真实验教学中心项目,音响系统,课桌椅,金属体积成形仿真教学系统,钣金成形仿真教学系统,网络设备,机柜,触控一体机,计算机设备,空调,无线AP,交换机",878000.0,河南机电高等专科学校,学校,张**-0373-3691035,大成工程咨询有限公司,刘**-15738877730,河南诚峰科技有限公司,,878000.0,2019-07-23,河南,新乡,,,,https://www.zhiliaobiaoxun.com/content/329643549/b2
中标,中标结果,郑州工程技术学院虚拟现实设备与配套软件购置项目成交公告,,CDZBCG-2019-532,"虚拟仿真软件开发引擎,虚拟眼镜套装,网络高清摄像头,工作站,显示器,虚拟现实设备与配套软件,同步软件教学系统,教师计算机耳麦",281100.0,郑州工程技术学院,学校,杨**-0371-68229601,河南创达建设工程管理有限公司,"杨**-18638009621,赵**-18638009695",杭州万维镜像科技有限公司,,280200.0,2019-07-23,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315870168/b2
中标,中标结果,河南牧业经济学院液压回路拼装虚拟仿真实验项目单一来源方式采购公示,,校单一来源采购2019-11,液压回路拼装虚拟仿真实验项目,85000.0,河南牧业经济学院,学校,,,,河南泽睿信息技术有限公司,,85000.0,2019-07-19,河南,,,,,https://www.zhiliaobiaoxun.com/content/205582778/b2
中标,中标结果,洛阳铁路信息工程学校接触网仿真教室建设结果公告,,豫财竞谈-2019-2 90,"高速铁路接触网虚拟仿真实训平台软件,接触网仿真教室建设项目",586900.0,洛阳铁路信息工程学校,学校,李**-13623882879,河南省科教仪器设备招标有限公司,,河南捷三峰科技有限公司,,586900.0,2019-07-19,河南,洛阳,,,,https://www.zhiliaobiaoxun.com/content/329644155/b2
中标,中标结果,安阳师范学院2019年中央财政支持项目历史、物电、化学学院实验室设备购置结果公告,,豫财招标采购-2019-990,"虚拟仿真开发平台,微型计算机,物电,服务器,3D在线展示系统,虚拟仿真软件开发引擎,地理信息教学实验软件,台式计算机,实验室设备,图形工作站",0.0,安阳师范学院,学校,贺**-0372-3300550,河南省科教仪器设备招标有限公司,曾**-13223013953,"郑州金之源电子科技有限公司
郑州杭键科技有限公司
河南众之洋电子科技有限公司",,"809390.0
3986900.0
1279000.0",2019-07-19,河南,安阳,,,,https://www.zhiliaobiaoxun.com/content/329644256/b2
中标,中标结果,河南大学痰液结核菌检查虚拟仿真实验软件开发单一来源采购邀请公告,,河大（2019）-货物-校组-单一来源-000480号,"痰液结核菌检查虚拟仿真实验软件开发,教学软件,人痰液中结核分枝杆菌的检验虚拟仿真实验",240000.0,河南大学,学校,张**-0371-22196418,河南豫信招标有限责任公司,王*-0371-22307212,上海梦之路数字科技有限公司,,240000.0,2019-07-18,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/315874415/b2
中标,中标结果,安阳工学院土木与建筑工程仿真实训实验室项目结果公告,,安财招标采购[2019]55号,"开放式虚拟仿真实验教学管理平台软件,施工工程三维虚拟实验教学系统,混凝土结构三维虚拟实验教学系统,机场道面工程三维虚拟实验教学系统建设,土木与建筑工程仿真实训实验室项目",495000.0,安阳工学院,学校,黄*-0372-2909727,安阳市公物拍卖行,郑**-0372-3387383,北京润尼尔网络科技有限公司,,495000.0,2019-07-18,河南,安阳,,,,https://www.zhiliaobiaoxun.com/content/362271486/b2
中标,中标结果,洛阳师范学院商学院经济管理虚拟仿真实验教学中心项目C单一来源成交结果公告,,洛师招标采购-2019-29,"经济管理虚拟仿真实验教学中心项目,财务综合实践信息化竞赛平台软件",370000.0,洛阳师范学院,学校,王**-0379-68618249,德汇工程管理（北京）有限公司,"张**-18237166651,张**-0371-89935606",河南金雨达科技有限公司,,370000.0,2019-07-17,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315876726/b2
中标,中标结果,河南机电高等专科学校机械制造在线开放课程建设项目（二次）中标公告,,豫财招标采购-2019-572,"起重运输机械虚拟仿真实训系统,液压与气压传动AR资源,机械制图AR资源,机械制造技术AR资源,机械制造在线开放课程建设项目",570000.0,河南机电高等专科学校,学校,张**-0373-3691035,大成工程咨询有限公司,刘**-15738877730,河南久佳机电设备有限公司,,570000.0,2019-07-17,河南,新乡,,,,https://www.zhiliaobiaoxun.com/content/315875663/b2
中标,中标结果,郑州铁路职业技术学院“教师教学能力比赛作品资源制作项目”成交结果公告,,豫财磋商采购-2019-393,"虚拟仿真,PPT设计制作,参赛作品制作,教师教学能力比赛作品资源制作项目,动画开发,外拍及课堂拍摄制作,项目脚本研究与制作,教学比赛评审系统",397200.0,郑州铁路职业技术学院,学校,王**-0371-60867917,河南省机电设备国际招标有限公司,陈**-0371-65933584,河南杰文信息技术有限公司,,397200.0,2019-07-15,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315879383/b2
中标,中标结果,地球科学与工程学院“地质工程三维虚拟仿真软件硬件集成系统”采购项目结果公告,,豫财竞谈-2019-323,"虚拟仿真软件硬件集成系统,GIS软件,数据处理设备,数据显示设备,全息装置,工作站,核心软件设备,VR一体机",742500.0,华北水利水电大学,学校,张**-0371-65790261,河南省伟信招标管理咨询有限公司,乔**-0371-65528298,中国科学器材有限公司,,742500.0,2019-07-12,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/329645559/b2
中标,中标结果,洛阳师范学院商学院经济管理虚拟仿真实验教学中心项目C单一来源邀请函,,洛师招标采购-2019-29,"经济管理虚拟仿真实验教学中心项目,财务综合实践信息化竞赛平台软件",0.0,洛阳师范学院,学校,王**-0379-68618249,德汇工程管理（北京）有限公司,"张**-18237166651,张**-0371-89935606",河南金雨达科技有限公司,,0.0,2019-07-08,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315888534/b2
中标,中标结果,河南农业大学机电工程学院农业工程训练中心虚拟仿真平台建设,,豫财招标采购-2018-1108,虚拟仿真平台建设,254000.0,河南农业大学,学校,,河南省科教仪器设备招标有限公司,,河南纵横世通贸易有限公司,,254000.0,2019-07-05,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315890399/b2
中标,中标结果,园林园艺虚拟仿真软件,,商财采竞-2018-134,"园林园艺虚拟仿真软件,虚拟现实实训室",156000.0,商丘职业技术学院,学校,,商丘市政府采购中心,,河南崇胜仪器设备有限公司,,156000.0,2019-07-04,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315889657/b2
中标,中标结果,河南省劳动干部学校2018年全民技能振兴工程省级高技能人才培养示范基地汽修故障诊断教学及虚拟仿真机房建设...,,豫财磋商采购-2019-332,"虚拟仿真机房建设项目,汽修故障诊断教学",992000.0,河南省劳动干部学校,学校,,,,河南新工匠智能系统有限公司,,992000.0,2019-07-03,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315891629/b2
中标,中标结果,2018年全民技能振兴工程省级高技能人才培养示范基地汽修故障诊断教学及虚拟仿真机房建设项目,,豫财磋商采购-2019-332,"虚拟仿真机房建设项目,汽修故障诊断教学",992000.0,河南省劳动干部学校,学校,,河南宏业建设管理股份有限公司,,河南新工匠智能系统有限公司,,992000.0,2019-07-03,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315890916/b2
中标,中标结果,河南省劳动干部学校2018年全民技能振兴工程省级高技能人才培养示范基地汽修故障诊断教学及虚拟仿真机房建设项目中标公告,,,"虚拟仿真机房建设项目,汽修故障诊断教学",0.0,河南省劳动干部学校,学校,,,,,,,2019-07-01,河南,,,,,https://www.zhiliaobiaoxun.com/content/269500607/b2
中标,中标结果,动物医学虚拟仿真实验中心建设项目,,豫财招标采购-2019-491,建设项目,1586000.0,河南牧业经济学院,学校,,河南省教育招标服务有限公司,,河南腾宇生物科技有限公司,,1586000.0,2019-07-01,河南,,,,,https://www.zhiliaobiaoxun.com/content/211215562/b2
中标,中标结果,关于河南大学痰液结核菌检查虚拟仿真实验软件开发单一来源采购公示,,,痰液结核菌检查虚拟仿真实验软件开发,240000.0,河南大学,学校,张**-0371-22196418,,,上海梦之路数字科技有限公司,,240000.0,2019-06-28,河南,开封,,,,https://www.zhiliaobiaoxun.com/content/279442306/b2
中标,中标结果,河南省劳动干部学校2018年全民技能振兴工程省级高技能人才培养示范基地汽修故障诊断教学及虚拟仿真机房建设项目结果公告,,豫财磋商采购-2019-332,"虚拟仿真机房建设项目,汽车发动机故障考训盒,汽车空调故障考训盒,故障诊断实训车辆,汽车车身电气故障考训盒,发动机气门机构翻转架,汽修故障诊断教学设备",1000000.0,河南省劳动干部学校,学校,李**-0371-63984332,河南宏业建设管理股份有限公司,张**-0371-56505020,河南新工匠智能系统有限公司,欧***-0371-55522726,992000.0,2019-06-28,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/329648228/b2
中标,中标结果,互联网+虚拟仿真中心,,商财采招-2018-138,"互联网虚拟仿真中心项目立心,中控主机,主音箱,吊架,辅助音箱,辅助功放,系统集成建设,VR同步显示,VR眼镜,备授课系统,VR开发引擎,融合控制器,VR科普角,AR台,编辑器,VR移动终端,镜头,投影机,话筒,机柜,电源时序器,调音台,MR眼镜,VR教学工作站,增强现实操作台,总控平台软件,课桌椅,互联网虚拟仿真实训中心设备,嵌墙式触摸控制,终端智能化一体讲桌,VR模型库",1963850.0,商丘职业技术学院,学校,张*-0370-6739288,商丘市政府采购中心,,"商丘市金惠商贸有限公司
丘市金惠商贸有限公司",,"1963850.0
0.0",2019-06-24,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315892281/b2
中标,中标结果,河南机电高等专科学校变电站虚拟仿真（VR）实验室项目中标结果公告,,豫财招标采购-2019-573,"变电站虚拟仿真系统WEB版,综合布线,专用音响,电脑配套桌椅,3D主动式立体眼镜,服务器,变电站虚拟仿真系统VR版,VR专用LED显示系统,眼镜充电柜,VR动捕设备,头盔充电柜,桌面式VR交互系统,交换机路由器机柜,台式电脑,讲台,VR头盔套件,交换机等其他附属设备,定位手柄,变电站虚拟仿真VR实验室项目,定位眼镜",2220000.0,河南机电高等专科学校,学校,张**-0373-3691035,河南创达建设工程管理有限公司,葛**-0373-2412472,河南安强科贸有限公司,,1982550.0,2019-06-21,河南,新乡,,,,https://www.zhiliaobiaoxun.com/content/315908921/b2
中标,中标结果,洛阳师范学院学前教育学院幼儿园虚拟仿真实训平台项目A单一来源成交结果公告,,洛师招标采购-2019-21,"虚拟仿真实训平台项目,幼儿园模拟实训系统",396000.0,洛阳师范学院,学校,王**-0379-68618249,德汇工程管理（北京）有限公司,"张**-18237166651,张**-0371-89935606",幼乐美（北京）教育科技有限公司,,396000.0,2019-06-20,河南,郑州,,,,https://www.zhiliaobiaoxun.com/content/315893776/b2
中标,中标结果,2019年河南省经济管理学校实训室建设项目包一、包五（二次)结果公告,,豫财招标采购-2019-448,"虚拟仿真财务综合实训室装修,电子显示屏,教学实训设备,电脑椅,实训室建设项目,汽车油电混合动力系统综合实训台,智慧教学系统,动力总成拆装平台,强化复合木地板,灯具,电池性能检测实训台,专用实训车,直角电脑桌,LED显示屏,空调,投影含幕布,虚拟结构原理展示台,虚拟拆装台,整车二手车故障诊断系统",3040000.0,河南省经济管理学校,学校,王**-0377-83995968,方大国际工程咨询股份有限公司,陈**-0377-63137669,"河南联创建筑工程有限公司
福建海佳彩亮光电科技有限公司
上海景格科技股份有限公司",,"622843.0
622843.0
2398600.0",2019-06-20,河南,南阳,,,,https://www.zhiliaobiaoxun.com/content/315893822/b2
中标,中标结果,周口师范学院环境工程专业实训室结果公告,,豫财磋商采购-2019-163 1.3,"服务器,实训室设备,计算机控制系统,化工单元CSTS虚拟现实3D仿真软件,污水处理厂仿真模拟实训装置,城市污泥处理实训装置,生活垃圾滚筒筛分选机实训装置,鲁奇甲醇工艺仿真软件,电脑组网,数据采集石灰石膏法脱硫实训装置,数据采集旋风除尘与袋式除尘组合实训装置,合成氨工艺3D虚拟现实认识实习仿真,交换机,工业废水处理系统实训装置,3D虚拟现实认识实习仿真软件,工艺模拟实训装置",1378000.0,周口师范学院,学校,刘**-0394-8178977,河南省信人工程造价咨询有限公司,张**-0371-63899156,河南广帆仪器设备有限公司,,1378000.0,2019-06-20,河南,周口,,,,https://www.zhiliaobiaoxun.com/content/329649845/b2
中标,中标结果,洛阳师范学院学前教育学院幼儿园虚拟仿真实训平台项目B询价采购结果公告,,洛师招标采购-2019-18,虚拟仿真实训平台项目,166000.0,洛阳师范学院学前教育学院幼儿园,"政府及事业单位,学校",采购人-0379-68618249,,,郑州宝之达电子科技有限公司,,166000.0,2019-06-18,河南,洛阳,,,,https://www.zhiliaobiaoxun.com/content/219019883/b2
