公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,皖西学院SMT工艺全流程虚拟仿真实验系统采购项目成交公告,,19AT0123206600,SMT工艺全流程虚拟仿真实验系统,118500.0,皖西学院,学校,黄**-0564-3306687,安徽安天利信工程管理股份有限公司,"谈**-0551-63735930,谈**-15655193998,吴**-0551-63736320",北京润尼尔网络科技有限公司,,118500.0,2020-01-08,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/316337296/b2
中标,中标结果,合肥工业大学“工程材料及成形技术基础”虚拟仿真实验教学系统采购项目成交公告,,HFUT-DX-2019-113/ZB201912264,虚拟仿真实验教学系统,482000.0,合肥工业大学,学校,李**-0551-62901145,安徽鼎信项目管理股份有限公司,"余*-0551-65860136-8631,余*-15155105342",济南科明数码技术股份有限公司,,482000.0,2020-01-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/330528918/b2
中标,中标结果,合肥工业大学智能制造控制系统设计与搭建虚拟仿真实验教学系统采购项目成交公告,,HFUT-DX-2019-114/ZB201912263,智能制造控制系统设计与搭建虚拟仿真实验教学系统,666666.0,合肥工业大学,学校,李**-0551-62901145,安徽鼎信项目管理股份有限公司,"余*-0551-65860136-8631,余*-15155105342",北京象新力科技有限公司,,666666.0,2020-01-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/232634578/b2
中标,中标结果,合肥工业大学大坝变形监控及灾害评估虚拟仿真实验教学设备购置项目中标公告,,HFUT-DX-2019-098/ZB201912165,大坝变形监控及灾害评估虚拟仿真实验教学设备,2595123.0,合肥工业大学,学校,,安徽鼎信项目管理股份有限公司,,安徽泽塔信息技术有限公司,,2595123.0,2020-01-07,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/214795260/b2
中标,中标结果,安徽理工大学采购2019虚拟仿真实验室建设项目中标公告,,2019CG3 622,虚拟仿真实验室建设项目,1495900.0,安徽理工大学,学校,孙*-0554-6634216,安徽中信工程咨询有限责任公司,汤**-0554-6639862,合肥智测电子有限公司,,1495900.0,2019-12-30,安徽,淮南,,,,https://www.zhiliaobiaoxun.com/content/339652351/b2
中标,中标结果,2019年合肥师范学院硕士点专项经费生物虚拟仿真设备采购项目中标公告,,ZB201911319,生物虚拟仿真设备,695000.0,合肥师范学院,学校,吴**-0551-63676005,安徽鼎信项目管理股份有限公司,"代理联系人-0551-65860136-8634,高**-17318572991",合肥捷岛科学仪器有限公司,,695000.0,2019-12-24,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339653272/b2
中标,中标结果,皖西经济技术学校机械与电子技术应用专业虚拟仿真实训室（计算机机房）项目投标保证金退还,,D02-1234140076900449XQ-20190903-001324-1,"虚拟仿真实训室计算机机房项目,计算机机房项目",0.0,皖西经济技术学校,学校,,,,,,,2019-12-18,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/312170194/b2
中标,中标结果,皖西经济技术学校机械与电子技术应用专业虚拟仿真实训室（电子技术应用和机电技术应用专业虚拟仿真软件）单一来源采购成交公告,,HQCGZX-2019198,"虚拟仿真软件,机电控制仿真软件,虚拟仿真实训室,考核平台系统,《电子技术基础》课程软件,《机械基础》课程软件",518000.0,皖西经济技术学校,学校,朱**-18098766246,霍邱县政府采购中心,李**-0564-6080751,上海数林软件有限公司,,518000.0,2019-12-10,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/339653133/b2
中标,中标结果,皖西经济技术学校机械与电子技术应用专业虚拟仿真实训室（中望机械CAD教育版V2018）单一来源采购成交公告,,HQCGZX-2019199,虚拟仿真实训室,177000.0,皖西经济技术学校,学校,朱**-18098766246,霍邱县政府采购中心,李**-0564-6080751,宁波千百度智能科技有限公司,,177000.0,2019-12-06,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/339652165/b2
中标,中标结果,安徽工商职业学院2019年智能制造虚拟仿真实训室建设项目中标（成交）公告,,2019HACJ3468,智能制造虚拟仿真实训室建设项目,1250000.0,安徽工商职业学院,学校,采购人-0551-65659240,安徽省政府采购中心,"周**-0551-66223865,周**-66223645",亚龙智能装备集团股份有限公司,,1250000.0,2019-12-03,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339651705/b2
中标,中标结果,皖西经济技术学校机械与电子技术应用专业虚拟仿真实训室（计算机机房）项目,,,"虚拟仿真实训室,计算机机房项目",297800.0,皖西经济技术学校,学校,,霍邱县政府采购中心,,霍邱县智网电子科技有限公司,,297800.0,2019-11-30,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/323003299/b2
中标,中标结果,合肥工业大学典型零件及工模具用钢热处理过程中的组织演变虚拟仿真实验采购项目成交公告,,HFUT-DX-2019-094/ZB201911115,"典型零件及工模具用钢热处理过程中的组织演变虚拟仿真实验,材料虚拟仿真软件",775000.0,合肥工业大学,学校,李**-0551-62901145,安徽鼎信项目管理股份有限公司,"余*-0551-65860136-8631,余*-15155105342",北京欧倍尔软件技术开发有限公司,,775000.0,2019-11-26,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/202469359/b2
中标,中标结果,化材学院大型仪器分析实验虚拟仿真实验室项目采购项目中标公告,,XC-2019-29,大型仪器分析实验虚拟仿真实验室项目,197800.0,淮南师范学院,学校,采购人-0554-6863618,安徽省鑫诚工程咨询有限公司,代理联系人-18255406963,北京微瑞集智科技有限公司,,197800.0,2019-11-25,安徽,淮南,,,,https://www.zhiliaobiaoxun.com/content/242406246/b2
中标,中标结果,合肥职业技术学院2019年安徽省教师职业能力大赛参赛服务项目中标（成交）公告(第1、2、3包),,2019FFCJ3307,"ARVR虚拟仿真系统,教师职业能力大赛参赛服务项目,视频拍摄制作",0.0,合肥职业技术学院,学校,褚**-0551-82364325,合肥市政府采购中心,"李*-0551-66223646,马**-0551-66223789","厦门凤凰创壹软件有限公司
安徽超星信息技术有限公司
塔普翊海（上海）智能科技有限公司",,"99600.0
288000.0
197000.0",2019-11-25,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339650894/b2
中标,中标结果,安徽工商职业学院2019年智能制造虚拟仿真实训室建设,,2019HACJ3468,"智能制造虚拟仿真实训室建设,虚拟仿真实训室建设项目",1470000.0,安徽工商职业学院,学校,采购人-0551-65659240,"安徽合肥公共资源交易中心,安徽省政府采购中心","周**-0551-66223865,李*-0551-66223646,李*-0551-66223645",亚龙智能装备集团股份有限公司,,1250000.0,2019-11-21,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314529539/b2
中标,中标结果,经济分析与虚拟仿真实验教学平台采购项目,,BB2019SHCGZ2561,经济分析与虚拟仿真实验教学平台,2289600.0,安徽财经大学,学校,,蚌埠市公共资源交易中心,,安徽新华教育图书发行有限公司,,2289600.0,2019-11-14,安徽,,,,,https://www.zhiliaobiaoxun.com/content/214946998/b2
中标,中标结果,合肥职业技术学院2019年安徽省教师职业能力大赛参赛服务,,2019FFCJ3307-2,"ARVR虚拟仿真系统,视频教学器材,教师职业能力大赛参赛服务项目,视频拍摄制作,探究汽车起动机的奥秘",889000.0,合肥职业技术学院,学校,褚**-0551-82364325,"合肥市政府采购中心,安徽合肥公共资源交易中心","刘*-0551-66223923,李*-0551-66223646,马**-0551-66223789,刘*-0551-66223922","厦门凤凰创壹软件有限公司
安徽超星信息技术有限公司
塔普翊海（上海）智能科技有限公司",,"99600.0
288000.0
197000.0",2019-11-14,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314530001/b2
中标,合同,安徽财经大学经济分析与虚拟仿真实验教学平台采购项目合同BB2019SHCGZ2561,,BB2019SHCGZ2561,经济分析与虚拟仿真实验教学平台,2289600.0,安徽财经大学,学校,,蚌埠市公共资源交易中心,,安徽新华教育图书发行有限公司,,2289600.0,2019-11-13,安徽,,,,,https://www.zhiliaobiaoxun.com/content/322777557/b2
中标,中标结果,皖西经济技术学校虚拟仿真实训室,,HQCGZX-2019198,"虚拟仿真软件,机电控制仿真软件,虚拟仿真实训室,《机械基础》课程软件",530000.0,皖西经济技术学校,学校,朱**-18098766246,霍邱县政府采购中心,李**-0564-6080751,上海数林软件有限公司,史**-13818312258,530000.0,2019-11-12,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/331194651/b2
中标,中标结果,皖西经济技术学校机械与电子技术应用专业虚拟仿真实训室（中望机械CAD教育版V2018）单一来源方式采购的公示,,HQCGZX-2019199,虚拟仿真实训室,180000.0,皖西经济技术学校,学校,朱**-18098766246,霍邱县政府采购中心,李**-0564-6080751,宁波千百度智能科技有限公司,史**-18605673443,0.0,2019-11-12,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/308997621/b2
中标,中标结果,淮北师范大学2019年中央财政支持地方高校发展专项资金设备采购项目中标（成交）公告（第2、5包）,,2019HWCZ3727,"学前教育虚拟仿真实训平台,中央财政支持地方高校发展专项资金设备,专业认证及专业评估实训平台建设",0.0,淮北师范大学,学校,蒋**-0561-3802143,安徽省政采项目管理咨询有限公司,"杜**-0551-66223733,李*-0551-66223645","幼之幼（厦门）教育科技有限公司
合肥汇联电子有限公司",,"850000.0
879800.0",2019-11-07,安徽,淮北,,,,https://www.zhiliaobiaoxun.com/content/339648772/b2
中标,中标结果,安徽科技学院2019年教学科研仪器设备采购项目中标（成交）公告（第1-4包）,,2019HWCZ3805,"国际贸易虚拟仿真类,生化类,建设设计软件,教学科研仪器设备",0.0,安徽科技学院,学校,黄**-0550-6733690,安徽省政采项目管理咨询有限公司,"周**-0551-66223865,李*-0551-66223645","安徽亚美亚进出口贸易有限公司
安徽圣大天齐电子科技有限公司
安徽立君医学科技有限公司",,"2067800.0
1090000.0
598500.0",2019-10-21,安徽,滁州,,,,https://www.zhiliaobiaoxun.com/content/339647418/b2
中标,中标结果,安徽科技学院财经学院虚拟仿真实验室拼接屏采购项目成交公告,,ZB201909241,虚拟仿真实验室拼接屏,88000.0,安徽科技学院,学校,,,,安徽圣大天齐电子科技有限公司,,88000.0,2019-10-18,安徽,滁州,,,,https://www.zhiliaobiaoxun.com/content/180742865/b2
中标,中标结果,淮北师范大学2019年中央财政支持地方高校发展专项资金设备采购,,2019HWCZ3727,"学前教育虚拟仿真实训平台,基础化学实验室提升改造,中央财政支持地方高校发展专项资金设备,专业认证及专业评估实训平台建设",3300300.0,淮北师范大学,学校,蒋**-0561-3802143,安徽省政采项目管理咨询有限公司,"杜**-0551-66223733,李*-0551-66223646,李*-0551-66223645","幼之幼（厦门）教育科技有限公司
合肥汇联电子有限公司
广州德望信息科技有限公司
安徽恒拓创新科技有限公司",,"850000.0
879800.0
1192900.0
1192900.0",2019-10-17,安徽,淮北,,,,https://www.zhiliaobiaoxun.com/content/314531131/b2
中标,中标结果,皖西经济技术学校机械与电子技术应用专业虚拟仿真实训室（电子技术应用和机电技术应用专业虚拟仿真软件）投标保证金退还,,D02-1234140076900449XQ-20190903-001322-7,"虚拟仿真软件,电子技术应用,虚拟仿真实训室",0.0,皖西经济技术学校,学校,,,,,,,2019-10-15,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/312174566/b2
中标,中标结果,安徽交通职业技术学院土木工程系实施VR虚拟仿真实训中心设备采购项目中标（成交）公告,,2019HACJ3565,VR虚拟仿真实训中心设备,986000.0,安徽交通职业技术学院,学校,余*-0551-63486901,安徽省政府采购中心,蒋**-0551-66223693,北京触角科技有限公司,,986000.0,2019-10-15,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339646496/b2
中标,中标结果,皖西经济技术学校机械与电子技术应用专业虚拟仿真实训室（计算机机房）项目投标保证金退还,,D02-1234140076900449XQ-20190903-001324-1,"虚拟仿真实训室计算机机房项目,计算机机房项目",0.0,皖西经济技术学校,学校,,,,,,,2019-10-15,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/312174580/b2
中标,中标结果,皖西经济技术学校机械与电子技术应用专业虚拟仿真实训室（计算机机房）项目竞争性谈判成交公告,,,"虚拟仿真实训室计算机机房项目,计算机机房项目",297800.0,皖西经济技术学校,学校,朱**-0564-6098855,霍邱县政府采购中心,李**-0564-6080751,霍邱县智网电子科技有限公司,,297800.0,2019-10-09,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/339692395/b2
中标,中标结果,安徽交通职业技术学院土木工程系实施VR虚拟仿真实训中心设备采购,,2019HACJ3565,VR虚拟仿真实训中心设备采购,1000000.0,安徽交通职业技术学院,学校,余*-0551-63486901,"安徽合肥公共资源交易中心,安徽省政府采购中心","蒋**-0551-66223693,李*-0551-66223646,李*-0551-66223645",北京触角科技有限公司,,986000.0,2019-09-26,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314531276/b2
中标,中标结果,安徽科技学院2019年教学科研仪器设备采购,,2019HWCZ3805,"国际贸易虚拟仿真类,生化类,危险化学品储存设备,建设设计软件,教学科研仪器设备",4070000.0,安徽科技学院,学校,黄**-0550-6733690,安徽省政采项目管理咨询有限公司,"周**-0551-66223865,李*-0551-66223646,李*-0551-66223645","安徽亚美亚进出口贸易有限公司
安徽圣大天齐电子科技有限公司
安徽立君医学科技有限公司",,"2067800.0
1090000.0
598500.0",2019-09-26,安徽,滁州,,,,https://www.zhiliaobiaoxun.com/content/314531328/b2
中标,中标结果,安徽交通职业技术学院城轨机电虚拟仿真实训平台设备采购项目中标（成交）公告,,2018HACJ4339,城轨机电虚拟仿真实训平台设备,418000.0,安徽交通职业技术学院,学校,龚*-0551-63486816,安徽省政府采购中心,"杜**-0551-66223733,周**-66223645",深圳市同立方科技有限公司,,418000.0,2019-09-17,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339642114/b2
中标,中标结果,成交公告—高电压虚拟仿真资源实验项目（软件）,,,高电压虚拟仿真资源实验项目,0.0,,其他,,,,,,,2019-09-16,安徽,,,,,https://www.zhiliaobiaoxun.com/content/178006940/b2
中标,中标结果,高电压虚拟仿真资源实验项目（软件）成交公告,,ZB201907238,高电压虚拟仿真资源实验项目,91200.0,安徽建筑大学,学校,,,,合肥嘉宇信息科技有限公司,,91200.0,2019-09-12,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/180752153/b2
中标,合同,安徽中医药高专2018年医疗系教学仪器购置二包医学影像虚拟仿真教学平台合同备案,,WH01CG2018HW3472,"医学影像虚拟仿真教学平台,教学仪器",850000.0,安徽中医药高等专科学校,学校,,安徽鼎信项目管理股份有限公司,,重庆登川科技有限公司,,850000.0,2019-09-12,安徽,,,,,https://www.zhiliaobiaoxun.com/content/354894953/b2
中标,中标结果,2019年安徽师范大学高水平大学建设项目10包虚拟仿真实验软件,,KYCG2019-00245-10,虚拟仿真实验软件,258500.0,安徽师范大学,学校,,江苏省华厦工程项目管理有限公司,,北京微瑞集智科技有限公司,,258500.0,2019-09-11,安徽,,,,,https://www.zhiliaobiaoxun.com/content/217792670/b2
中标,中标结果,湖州师范学院理学院虚拟仿真实验相关预习考试系统采购项目单一来源采购公示,,XZ2019-328,"虚拟仿真实验相关预习考试系统,实验报告自动评判系统,物理实验开放性教学系统",0.0,湖州师范学院采购管理中心,政府及事业单位,董**-0572-2321093,,,安徽省科大奥锐科技有限公司,,0.0,2019-09-11,安徽,,,,,https://www.zhiliaobiaoxun.com/content/277238782/b2
中标,中标结果,淮北师范大学2019年中央财政支持地方高校发展专项资金设备采购,,2019HWCZ3727,"虚拟仿真实训平台,多功能实训室,多媒体机房设备更新,基础化学实验室提升改造,生物工程综合实验中心,书法技能实训室,语言技能实训室,专业认证及专业评估实训平台建设,艺术实践实验室,安徽文化遗产保护与利用实验室,研究性学习室,现代管理综合实验室,计算机辅助翻译写作及商务英语教学实践实训平台,中央财政支持地方高校发展专项资金设备采购",13200000,淮北师范大学,学校,蒋**-0561-3802143,安徽省政采项目管理咨询有限公司,"杜**-0551-66223733,李*-0551-66223646,李*-0551-66223645","淮北新沃智能科技有限公司
合肥汇联电子有限公司
合肥捷岛科学仪器有限公司
安徽亚美亚进出口贸易有限公司
淮北新华书店有限公司
黄山新华书店有限公司
合肥奥轩信息科技有限公司
安徽融域信息技术有限公司
安徽铱网科技有限责任公司
安徽润林电子科技有限公司
生物工程综合实验中心
安徽文化遗产保护与利用实验室",,"999690.0
295700.0
1099000.0
1239800.0
1689000.0
887040.0
1446700.0
986000.0
141600.0
1022900.0
0.0
0.0",2019-09-10,安徽,淮北,,,,https://www.zhiliaobiaoxun.com/content/314531844/b2
中标,合同,安徽工程大学2019年教学设备购置项目第2包纺织服装虚拟仿真实验室设备建设项目合同备案,,WH23CG2019HW4532,"纺织服装虚拟仿真实验室设备建设项目,教学设备",1711200.0,安徽工程大学,学校,,江苏大成工程咨询有限公司,,芜湖新华书店有限公司,,1711200.0,2019-09-09,安徽,,,,,https://www.zhiliaobiaoxun.com/content/296069834/b2
中标,中标结果,2019年安徽师范大学高水平大学建设项1包虚拟仿真教学,,KYCG2019-00245-01,虚拟仿真教学,632100.0,安徽师范大学,学校,,江苏省华厦工程项目管理有限公司,,深圳市中视典数字科技有限公司,,632100.0,2019-09-04,安徽,,,,,https://www.zhiliaobiaoxun.com/content/272621529/b2
中标,中标结果,安徽工业经济职业技术学院汽车营销服务实训室设备采购项目中标（成交）公告（第1、2、3包）,,2018HACJ5024,"虚拟仿真实训室,汽车营销实训室,汽车营销软件,汽车营销服务实训室设备",0.0,安徽工业经济职业技术学院,学校,采购人-13966736860,安徽省政府采购中心,"吴*-0551-66223879,李*-0551-66223645","安徽易优思科技股份有限公司
安徽松广汽车技术服务有限公司
合肥市智平方软件开发有限公司",,"496660.0
178379.0
419899.0",2019-08-28,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/272669542/b2
中标,中标结果,2019年安徽建筑大学实验室与设备管理处第一批教学仪器设备采购第25包：虚拟仿真中心设备,,2019HACZ1552,"虚拟仿真中心设备,教学仪器设备",997300.0,安徽建筑大学,学校,,安徽合肥公共资源交易中心,,合肥汇泰仪器设备有限公司,,997300.0,2019-08-06,安徽,,,,,https://www.zhiliaobiaoxun.com/content/272753701/b2
中标,中标结果,2019年安徽师范大学高水平大学建设项目1-9包（1包、2包、5包）项目中标公告,,CG（2019）0032,"虚拟仿真教学项目,虚拟现实实验室,地理信息设备,高水平大学建设项目",0.0,安徽师范大学,学校,王**-0553-5910277,江苏省华厦工程项目管理有限公司,冯*-0553-3878861,"安徽广聚信息技术有限公司
安徽合拓测绘技术有限公司
深圳市中视典数字科技有限公司",,"297360.0
195900.0
632100.0",2019-08-05,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/200382033/b2
中标,中标结果,安徽财经大学经济分析与虚拟仿真实验教学平台采购项目中标公告BB2019SHCGZ256,,BB2019SHCGZ2561,经济分析与虚拟仿真实验教学平台,2294260.0,安徽财经大学,学校,王**-13909623383,蚌埠市政府采购中心,代理联系人-0552-2053260,安徽新华教育图书发行有限公司,,2289600.0,2019-08-01,安徽,,,,,https://www.zhiliaobiaoxun.com/content/322795318/b2
中标,中标结果,合肥工业大学土木与水利工程学院虚拟仿真实验（工程结构环境耦合）项目采购中标公示,,HFUT-ZJ-2019-036/0773-1941GNAHHWCS2075,"虚拟仿真实验教学项目展示系统,VR头戴显示设备,虚拟仿真项目WebGL资源,虚拟仿真项目VR实训课程资源,虚拟仿真申报视频服务,虚拟仿真项目介绍视频服务,VR头戴式一体机设备,无线路由器,工作站,投影仪,虚拟仿真实验工程结构环境耦合项目,工程结构环境耦合项目,VRAR编辑工具",415000.0,合肥工业大学,学校,采购人-0551-62901760,中金招标有限责任公司,杨*-0551-65315220,北京触角科技有限公司,,415000.0,2019-07-31,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/329363705/b2
中标,合同,安徽天柱山旅游学校机械综合加工中心采购项目合同公示,,QSZBCG2019-1 18,"虚拟仿真实训软件,普通车床,3D打印机,实训室改造,刀具,数控加工中心,玻璃展柜,空压气站,数控车床,数控编程软件,机械综合加工中心,数控车加工软件,数控铣制造工程师加工软件",2316640.0,安徽天柱山旅游学校,学校,,,,合肥和润机电设备有限公司,,2309500.0,2019-07-30,安徽,,,,,https://www.zhiliaobiaoxun.com/content/272775452/b2
中标,中标结果,2019年安徽建筑大学实验室与设备管理处第二批教学仪器设备采购项目中标（成交）公告（二次）,,2019HACZ1500,"装配式建筑虚拟仿真实验教学中心建设,单杠,排球架,地质实验实践教学仪器设备,地下工程教学实验仪器设备,施工安全体验实验平台,材料力学实验设备,勘查实验室仪器教学平台建设设备,双杠,篮球架",0.0,安徽建筑大学,学校,采购人-0551-63828052,安徽省政府采购中心,"孙**-0551-66223869,李*-66223646","安徽沃特科学仪器有限公司
合肥天应机电设备有限公司
合肥福亨兴电子科技有限公司
合肥耀安科技有限公司
河南航顺通讯设备有限公司
安徽三元众成信息科技有限公司",,"945000.0
985600.0
201300.0
481800.0
910000.0
0.0",2019-07-26,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339631240/b2
中标,中标结果,2019年安徽师范大学高水平大学建设项目（10包）虚拟仿真实验软件项目中标公告,,CG（2019）0032-10,虚拟仿真实验软件项目,258500.0,安徽师范大学,学校,王**-0553-5910277,江苏省华厦工程项目管理有限公司,冯*-0553-3878861,北京微瑞集智科技有限公司,,258500.0,2019-07-25,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/339632149/b2
中标,中标结果,马钢能控中心110kV变电站仿真培训系统、VR虚拟现实仿真系统设备中标公告,,ZG-8801-19070127,"仿真培训系统,VR虚拟现实仿真系统设备",0.0,马钢能控中心,政府及事业单位,,马钢集团招标咨询有限公司,,北京四方继保自动化股份有限公司,,0.0,2019-07-16,安徽,马鞍山,,,,https://www.zhiliaobiaoxun.com/content/217113834/b2
中标,中标结果,2019年安徽建筑大学实验室与设备管理处第一批教学仪器设备采购项目中标（成交）公告（第19、21、22、24、25包）,,2019HACZ1552,"虚拟仿真中心设备,教学仪器设备,化工原理实验设备,化工专业实验设备,实验室设备",0.0,安徽建筑大学实验室与设备管理处,政府及事业单位,刘**-0551-63828052,安徽省政府采购中心,"孙*-0551-66223878,周**-66223645","安徽沃特科学仪器有限公司
合肥汇泰仪器设备有限公司
合肥元茂通科技有限公司
合肥灿然科技发展有限公司
合肥恒禄商贸有限公司",,"547460.0
997300.0
589870.0
449000.0
289000.0",2019-07-05,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/272853640/b2
中标,中标结果,2019年安徽师范大学高水平大学建设项目1-9包（1包、2包、5包）项目中标公告,,CG（2019）0032,"虚拟仿真教学项目,虚拟现实实验室,地理信息设备,高水平大学建设项目",0.0,安徽师范大学,学校,王**-0553-5910277,江苏省华厦工程项目管理有限公司,冯*-0553-3878861,"安徽广聚信息技术有限公司
安徽合拓测绘技术有限公司
深圳市中视典数字科技有限公司",,"297360.0
195900.0
632100.0",2019-07-04,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/339628703/b2
中标,中标结果,安徽审计职业学院工程项目管理决策虚拟仿真实训室建设项目中标公告,,AHSJXY-ZB2019012,虚拟仿真实训室建设项目,147900.0,安徽审计职业学院,学校,采购人-0551-63671503,,,成都杰科力科技有限公司,,147900.0,2019-07-03,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/273386182/b2
中标,中标结果,2019年安徽建筑大学实验室与设备管理处第二批教学仪器设备采购,,2019HACZ1500-6,"装配式建筑虚拟仿真实验教学中心建设,单杠,排球架,地质实验实践教学仪器设备,地下工程教学实验仪器设备,施工安全体验实验平台,材料力学实验设备,双杠,篮球架,勘查实验室仪器教学平台建设设备采购",5412400.0,安徽建筑大学,学校,采购人-0551-63828052,"安徽合肥公共资源交易中心,安徽省政府采购中心","孙**-0551-66223869,李*-0551-66223646,李*-0551-66223645","安徽沃特科学仪器有限公司
合肥天应机电设备有限公司
合肥福亨兴电子科技有限公司
合肥耀安科技有限公司
河南航顺通讯设备有限公司
安徽三元众成信息科技有限公司",,"945000.0
1981100.0
201300.0
481800.0
910000.0
498500.0",2019-07-03,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314534524/b2
中标,中标结果,安徽粮食工程职业学院食品虚拟仿真实训室设备采购项目中标（成交）公告,,2019HACJ0144,食品虚拟仿真实训室设备,398000.0,安徽粮食工程职业学院,学校,司**-0551-66011851,安徽省政府采购中心,"吕*-0551-66223915,吕*-66223922",安徽澳视科技有限公司,,398000.0,2019-07-01,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339626656/b2
中标,中标结果,合肥工业大学制药工艺设计教学平台（国产设备部分）采购中标公告,,HFUT-ZJ-2019-019/0773-1941GNAHHWGK1478,"化学原料药生产实训虚拟仿真软件,学生终端,教师端电脑,电脑终端,学生端电脑,教师机,固体制剂生产GMP实训虚拟仿真软件,制药工程虚拟现实平台,制药工艺设计教学平台国产设备,中药提取实训软件",1354075.0,合肥工业大学,学校,采购人-0551-62901760,中金招标有限责任公司,"邓*-0551-65398435,杨*-0551-65315220",上海馨正信息科技有限公司,,1354075.0,2019-07-01,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/329511411/b2
中标,中标结果,安徽天柱山旅游学校机械综合加工中心采购项目成交候选供应商公示,,QSZBCG2019—118,"虚拟仿真实训软件,普通车床,3D打印机,实训室改造,刀具,数控加工中心,玻璃展柜,空压气站,数控车床,数控编程软件,机械综合加工中心,数控车加工软件,数控铣制造工程师加工软件",2316640.0,安徽天柱山旅游学校,学校,"余**-15391802050,王**-13309667699",安徽旭日工程咨询有限公司,杨**-0556-8938278,合肥和润机电设备有限公司,,2309500.0,2019-06-27,安徽,安庆,,,,https://www.zhiliaobiaoxun.com/content/245204767/b2
中标,中标结果,安徽工程大学2019年教学设备购置项目第2包纺织服装虚拟仿真实验室设备建设项目中标公告,,WH23CG2019HW4532,"纺织服装虚拟仿真实验室设备建设项目,教学设备,LED小间距显示屏",1711200.0,安徽工程大学,学校,采购人-0553-2871413,江苏大成工程咨询有限公司,王*-15324539485,芜湖新华书店有限公司,,1711200.0,2019-06-20,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/339627572/b2
中标,中标结果,2019年安徽建筑大学实验室与设备管理处第一批教学仪器设备采购,,2019HACZ1552-25,"虚拟仿真中心设备项目,化工专业实验设备,实验室设备,化工原理实验设备项目,教学仪器设备,高分子加工综合实验教学用仪器项目,化学实验中心设备项目",0.0,安徽建筑大学实验室与设备管理处,政府及事业单位,,安徽合肥公共资源交易中心,,"安徽沃特科学仪器有限公司
合肥汇泰仪器设备有限公司
合肥元茂通科技有限公司
合肥科悦商贸有限公司
合肥炫彩化工科技有限公司
合肥灿然科技发展有限公司
合肥恒禄商贸有限公司",,"1121150.0
1492300.0
0.0
0.0
549600.0
449000.0
289000.0",2019-06-12,安徽,,,,,https://www.zhiliaobiaoxun.com/content/323746147/b2
中标,中标结果,安徽粮食工程职业学院食品虚拟仿真实训室设备采购,,2019HACJ0144,食品虚拟仿真实训室设备,500000.0,安徽粮食工程职业学院,学校,司**-0551-66011851,"安徽合肥公共资源交易中心,安徽省政府采购中心","丁**-0551-66223922,吕*-0551-66223915,李*-0551-66223646,李*-0551-66223645",安徽澳视科技有限公司,,398000.0,2019-06-11,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314535665/b2
中标,中标结果,安徽医科大学公卫学院虚拟仿真实验项目--孕妇人群队列中的环境内分泌干扰物检测项目中标公告,,,"虚拟仿真实验项目,环境内分泌干扰物检测项目",0.0,安徽医科大学公卫学院,学校,,,,,,,2019-06-05,安徽,,,,,https://www.zhiliaobiaoxun.com/content/267487047/b2
