公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,纺织虚拟仿真实训中心项目硬件采购,,2021-029W,"纺织虚拟仿真实训中心项目硬件,LED显示屏,学生机",750505.0,盐城工业职业技术学院,学校,赵*-0515-88588707,,,南京南大四维科技发展有限公司,中标人-13151576296,750505.0,2021-12-28,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/342174752/b2
中标,中标结果,南京旅游职业学院酒店工程虚拟仿真系统中标结果公告,,2021052,"酒店工程虚拟仿真系统,酒店布局子系统,酒店电力子系统,酒店排水子系统,酒店暖通子系统,突发事件应对子系统",219000.0,南京旅游职业学院,学校,张**-19961868719,南京苏宁工程咨询有限公司,"代理联系人-025-84207240-6003,代理联系人-025-83616261",南京予创予嘉信息科技有限公司,,219000.0,2021-12-28,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/321158506/b2
中标,中标结果,中标（成交）结果公示：江苏农林职业技术学院污水处理厂重要构筑物3D虚拟仿真平台,,JSNL2021138,污水处理厂重要构筑物3D虚拟仿真平台,150000.0,江苏农林职业技术学院,学校,"陆**-13812365859,采购人-0511-87290893",,,北京华锐视点数字科技有限公司,,150000.0,2021-12-28,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/309504518/b2
中标,中标结果,南京中医药大学医学院临床技能中心中医临床思维3D虚拟实训系统及妇产科虚拟仿真教学系统采购(NZYZB2021-105)成交公示,,NZYZB2021-105,"妇产科虚拟仿真教学系统,中医临床思维3D虚拟实训系统",296000.0,南京中医药大学医学院临床技能中心,政府及事业单位,,南京中医药大学招投标管理服务中心,,上海域圆信息科技有限公司,,296000.0,2021-12-28,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/305677498/b2
中标,中标结果,YCTU2021-CS-12117盐城师范学院“近代物理实验”虚拟仿真软件成交结果公告,,YCTU2021-CS-12117,近代物理实验虚拟仿真软件,59600.0,盐城师范学院,学校,"刘**-0515-88258286,王**-13921848778",,,安徽省科大奥锐科技有限公司,,59600.0,2021-12-24,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/325172452/b2
中标,合同,自杀危险评估及危机干预虚拟仿真实训室建设合同,,NJJF-20211242961,自杀危险评估及危机干预虚拟仿真实训室建设项目,980000.0,南京晓庄学院,学校,刘*-025-86178515,,,江苏博子岛智能产业技术研究院有限公司,中标人-18694977026,980000.0,2021-12-24,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/296687221/b2
中标,中标结果,微波暗室天线测量虚拟仿真实验项目,,CF119872021000758,微波暗室天线测量虚拟仿真实验项目,145500.0,南京信息工程大学,学校,,,,上海景物科技发展有限公司,,145500.0,2021-12-24,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/321343637/b2
中标,中标结果,YCTSJYXX-2021-F02康复虚拟仿真教学平台采购等相关伴随服务项目成交公告,,YCTSJYXX-2021-F02,康复虚拟仿真教学平台采购等相关伴随服务项目,599000.0,盐城市特殊教育中等专业学校,学校,陈**-18761297878,盐城市建业工程咨询有限公司,武**-18351275915,苏州欧培德医疗科技有限公司,,599000.0,2021-12-24,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/320523096/b2
中标,中标结果,YCTSJYXX-2021-F02康复虚拟仿真教学平台采购等相关伴随服务项目成交公告,,YCTSJYXX-2021-F02,康复虚拟仿真教学平台,0.0,,其他,,,,,,,2021-12-24,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/287507899/b2
中标,中标结果,纺织虚拟仿真实训中心项目软件采购中标（成交）结果公告,,2021-0 28W-2,纺织虚拟仿真实训中心项目软件,698000.0,盐城工业职业技术学院,学校,赵*-0515-88588707,江苏伟业项目管理有限公司,周*-13024494996,北京欧倍尔软件技术开发有限公司,,698000.0,2021-12-21,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/340121470/b2
中标,中标结果,制剂新剂型实验虚拟仿真系统,,CB102992021001140,制剂新剂型实验虚拟仿真系统,194000.0,江苏大学,学校,,,,上海馨正信息科技有限公司,,194000.0,2021-12-21,江苏,,,,,https://www.zhiliaobiaoxun.com/content/321343616/b2
中标,合同,现代养殖虚拟仿真实训系统合同,,TZC2021010-JSJW77,"现代养殖虚拟仿真实训系统项目,大屏显示设备",1598000.0,江苏农牧科技职业学院,学校,采购人-0523-86159336,,,江苏海晨信息系统工程股份有限公司,中标人-0514-85072828,1598000.0,2021-12-20,江苏,泰州,,,,https://www.zhiliaobiaoxun.com/content/320084965/b2
中标,合同,智能制造虚拟仿真平台智能制造虚拟仿真平台合同,,JSZC-320000-JSTY-D2021-0020,"智能制造虚拟仿真平台,模具智能制造实训中心扩建项目,旋转式风切清洗机",570000.0,江苏电子信息职业学院,学校,罗*-13915104038,,,武汉益模科技股份有限公司,中标人-18986075862,570000.0,2021-12-20,江苏,淮安,,,,https://www.zhiliaobiaoxun.com/content/296692025/b2
中标,中标结果,常州刘国钧高等职业技术学校药品检测3D虚拟现实仿真软件中标(成交)公告,,,药品检测3D虚拟现实仿真软件,199000.0,常州刘国钧高等职业技术学校,学校,包*-13861286282,常州市教育基本建设与装备管理中心,周*-0519-86607039,南京小爱智能科技有限公司,,199000.0,2021-12-20,江苏,常州,,,,https://www.zhiliaobiaoxun.com/content/319390947/b2
中标,中标结果,某单位典型工程机械基础教学及液压故障诊断与维修实验装置采购项目中标公告,,2021-JLGCGY-W1034/TC219J1A0,"虚拟仿真交互训练系统,典型工程机械基础教学及液压故障诊断与维修实验装置,VR设备,训练计算机主机",340400.0,某单位,其他,周**-025-80821127,中招国际招标有限公司,"戴*-18452608258,丁**-13914760421",北京怡诚科训技术发展有限公司,,340400.0,2021-12-20,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/319786473/b2
中标,中标结果,武器发射工程专业靶场实习虚拟仿真实验教学软件开发项目成交公告,,JTCC-2102AW3781,靶场实习虚拟仿真实验教学软件开发项目,179800.0,南京理工大学,学校,白**-13805160286,江苏省招标中心有限公司,徐**-025-83307682,南京恒点信息技术有限公司,,179800.0,2021-12-16,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/309488859/b2
中标,中标结果,成交公告：JG066021135025南京医科大学基本操作技能虚拟仿真训练系统二期项目,,JG066021135025,虚拟仿真训练系统,0.0,南京医科大学,学校,,,,,,,2021-12-16,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/317386024/b2
中标,中标结果,关于南京医科大学甲醇罐车爆燃泄漏虚拟仿真实验二期项目的成交公告,,JSHC-2021100743B2,甲醇罐车爆燃泄漏虚拟仿真实验二期项目,288000.0,南京医科大学,学校,陈**-025-86868572,江苏省华采招标有限公司,倪**-025-83603368,南京竹石信息科技有限公司,,288000.0,2021-12-16,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/317246060/b2
中标,中标结果,VR英语口译虚拟仿真实验项目成交结果公示（080),,,VR英语口译虚拟仿真实验项目,150000.0,中国矿业大学,学校,,,,南京鼎傲科技有限公司,,150000.0,2021-12-15,江苏,,,,,https://www.zhiliaobiaoxun.com/content/325214126/b2
中标,中标结果,成交公告：JSHC-2021100743B2南京医科大学甲醇罐车爆燃泄漏虚拟仿真实验二期项目,,JSHC-2021100743B2,甲醇罐车爆燃泄漏虚拟仿真实验,0.0,南京医科大学,学校,,,,,,,2021-12-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/316198613/b2
中标,中标结果,NZYGKXJ2021- 156成交公告,,NZYGKXJ2021-156,"三维虚拟仿真软件,合成质量检查",115000.0,南京中医药大学国有资产与实验室管理处,政府及事业单位,采购人-025-85811040,,,南京宇和政盛软件科技有限公司,,115000.0,2021-12-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/324877148/b2
中标,中标结果,湖南大学无锡智能控制研究院实验室建设设备采购项目（第一批）预中标结果公示,,GZB20210758-1,"虚拟仿真测试实验室,实验室建设设备,大数据系统实验室,智能调度实验室,电子调试与设计实验室设备安装及调试",3304800.0,湖南大学无锡智能控制研究院,政府及事业单位,,江苏建协全过程工程咨询有限公司,,长沙瑟菲斯汽车科技有限公司,,3304800.0,2021-12-14,江苏,无锡,,,,https://www.zhiliaobiaoxun.com/content/315539448/b2
中标,中标结果,虚拟仿真视频,,CB102992021001063,虚拟仿真视频,45000.0,江苏大学,学校,,,,南京超星数图信息技术有限公司,,45000.0,2021-12-13,江苏,,,,,https://www.zhiliaobiaoxun.com/content/321352792/b2
中标,中标结果,创新创业商业计划书虚拟仿真实验项目,,CB102992021001103,虚拟仿真实验项目,192000.0,江苏大学,学校,,,,江苏一鼎堂软件科技有限公司,,192000.0,2021-12-13,江苏,,,,,https://www.zhiliaobiaoxun.com/content/321352922/b2
中标,中标结果,成交公告：066021134732南京医科大学严重骨盆创伤救治的虚拟仿真实验开发,,,虚拟仿真实验开发,0.0,南京医科大学,学校,,,,,,,2021-12-13,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/315460832/b2
中标,中标结果,江苏旅游职业学院室内设计虚拟仿真实训中心项目中标公告,,VCCGDLGK-2021300,室内设计虚拟仿真实训中心项目,381800.0,江苏旅游职业学院,学校,乔**-18352783833,江苏唯诚建设咨询有限公司,"代理联系人-0514-87880638-8010,王*-18652540359",扬州智兔酷信息技术有限公司,,381800.0,2021-12-13,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/315455061/b2
中标,中标结果,XJ2021-090 口腔医学橡皮障隔离教学虚拟仿真系统、口腔医学离体磨牙复面洞制备术虚拟仿真系统采购结果公示,,XJ2021-090,"口腔医学橡皮障隔离教学虚拟仿真系统,口腔医学离体磨牙复面洞制备术虚拟仿真系统",0.0,徐州医科大学资产管理处,政府及事业单位,,,,北京众绘虚拟现实技术研究院有限公司,,0.0,2021-12-13,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/315403951/b2
中标,中标结果,成交公告：066021134877南京医科大学多维急救虚拟仿真教学系统二期建设项目,,,多维急救虚拟仿真教学系统二期建设项目,0.0,南京医科大学,学校,,,,,,,2021-12-13,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/315460876/b2
中标,中标结果,科大奥锐基于组件的大学物理仿真实验软件,,CB102992021001093,"虚拟仿真实验,大学物理仿真实验软件",30000.0,江苏大学,学校,,,,安徽省科大奥锐科技有限公司,,30000.0,2021-12-13,江苏,,,,,https://www.zhiliaobiaoxun.com/content/321352027/b2
中标,中标结果,【管网虚拟仿真实训软硬件系统采购项目 】中标结果公告,,徐首创2021-11-148,信息管网虚拟仿真实训软硬件系统,0.0,徐州首创水务有限责任公司,民营企业,,,,哈尔滨耀莱实验设备有限公司,,0.0,2021-12-10,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/323136244/b2
中标,中标结果,中标（成交）结果公示：江苏农林职业技术学院基于精准灌溉施肥机的智慧大田虚拟仿真实训系统采购及相关服务,,JSNL2021255,"智慧大田虚拟仿真实训系统采购及相关服务,基于精准灌溉施肥机",189000.0,江苏农林职业技术学院,学校,"孙**-13776376321,采购人-0511-87290893",,,江苏柯而特信息科技有限公司,,189000.0,2021-12-10,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/309504332/b2
中标,中标结果,智慧黑板（98寸屏幕）,,CB102992021001081,"外语虚拟仿真中心设备,智慧黑板,插拔式电脑",174100.0,江苏大学,学校,,,,南京撷冠教育科技有限公司,,174100.0,2021-12-10,江苏,,,,,https://www.zhiliaobiaoxun.com/content/321354422/b2
中标,中标结果,江苏大学演播系统,,CB102992021001082,"外语虚拟仿真中心设备,控制管理系统,千兆交换机,服务器,课程示范与演播系统",120050.0,江苏大学,学校,,,,南京撷冠教育科技有限公司,,120050.0,2021-12-10,江苏,,,,,https://www.zhiliaobiaoxun.com/content/321354441/b2
中标,中标结果,南京卫生高等职业技术学校情景化院前急救虚拟训练系统和护理技能训练模型中标公告,,2021NJWX127,"急救技能虚拟仿真系统软件,高仿真静脉注射操作手臂模型,动脉穿刺操作手臂模型,笔记本电脑,臀部肌内注射操作及对比模型,高仿真多功能护理模拟人,情景化院前急救虚拟训练系统,急救技能教学管理平台系统软件,服务器,急救技能情景化综合演练系统软件,智能模型人,混合现实呈现终端设备,气管插管虚实结合训练设备,综合护理置管虚实结合训练设备,技能互助训练系统软件,手持式训练终端,护理技能训练模型代理服务,急救虚拟训练系统代理服务",2073602.0,南京卫生高等职业技术学校,学校,张**-18951858668,江苏建同工程咨询有限公司,朱**-025-83203815-801,苏州智昕医教科技有限公司,,2073602.0,2021-12-10,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/315004032/b2
中标,合同,机能学虚拟仿真实验教学系统机能学虚拟仿真实验教学系统合同,,JSZC-320000-XHTC-G2021-0015,"机能学虚拟仿真实验教学系统,医学虚拟仿真教学实验教学系统软件",595000.0,江苏卫生健康职业学院,学校,钟**-025-68170931,,,南京医联体电子科技有限公司,中标人-18551688896,595000.0,2021-12-09,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/296697291/b2
中标,中标结果,虚拟仿真实训室配套家具制作安装项目开标结果公示,,WXGYXY-2021-68,虚拟仿真实训室配套家具制作安装项目,220120.0,无锡工艺职业技术学院,学校,,学院招标采购中心,,宜兴市金博怡家具商贸有限责任公司,,220120.0,2021-12-09,江苏,无锡,,,,https://www.zhiliaobiaoxun.com/content/314616086/b2
中标,中标结果,徐州医科大学医学虚拟仿真实验中心采购结果公示,,20210114CS-ZCC2021-322,医学虚拟仿真实验中心,232000.0,徐州医科大学资产管理处,政府及事业单位,,资产管理处招标科,陈**-0516-83262279,成都泰盟软件有限公司,,232000.0,2021-12-09,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/314851664/b2
中标,中标结果,自杀危险评估及危机干预虚拟仿真实训室建设成交公告,,NJJF-202111242961,自杀危险评估及危机干预虚拟仿真实训室建设,980000.0,南京晓庄学院,学校,采购人-025-86569216,解放号网络科技有限公司,时*-15013346660,江苏博子岛智能产业技术研究院有限公司,,980000.0,2021-12-09,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/315016423/b2
