公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,合同,浙江旅游职业学院创业虚拟仿真平台的合同公示,,CTZB-H190805JWZ-LY,创业虚拟仿真平台,250000.0,浙江旅游职业学院,学校,邵**-0571-82838178,浙江省成套招标代理有限公司,李*-13616507908,哒塔在线（北京）教育科技有限公司,,250000.0,2019-11-29,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227663801/b2
中标,中标结果,嘉兴学院关于针织手摇横机虚拟仿真实验教学采购项目的成交结果公告,,嘉院采单2019 18号,"针织手摇横机虚拟仿真实验教学,针织手摇横机三维虚拟仿真实验教学软件的定制开发",88600.0,嘉兴学院采购中心,其他,胡**-0573-83643021,嘉兴学院采购办,,上海信玺信息科技有限公司,,88600.0,2019-11-29,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/295606039/b2
中标,中标结果,浙江省成套招标代理有限公司关于浙江旅游职业学院景区教学资源库—虚拟仿真游览系统的中标(成交)结果公告,,CTZB-H191115JWZ-LY,"虚拟仿真游览系统,景区教学资源库",0.0,浙江旅游职业学院,学校,,浙江省成套招标代理有限公司,,微景天下（北京）科技有限公司,,0.0,2019-11-29,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/210162320/b2
中标,中标结果,嘉兴学院关于服饰零售货品陈列与展示虚拟仿真智能交互系统采购项目的成交结果公告,,嘉院采单2019 17号,服饰零售货品陈列与展示虚拟仿真智能交互系统实验教学软件的定制开发,70000.0,嘉兴学院采购中心,其他,胡**-0573-83643021,嘉兴学院采购办,,嘉兴惠风智能科技有限公司,,70000.0,2019-11-29,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/295606046/b2
中标,中标结果,浙江师范大学关于古籍鉴别与修复虚拟仿真实验项目项目的成交结果公告,,DY2019062,古籍鉴别与修复虚拟仿真实验项目,466000.0,,其他,,浙江师范大学,"王**-0579-82282703,张**-13575902402",北京润尼尔网络科技有限公司,,466000.0,2019-11-28,浙江,,,,,https://www.zhiliaobiaoxun.com/content/337870167/b2
中标,合同,建筑能源设施数据互联与虚拟仿真协同控制实验室仪器设备采购项目标段一的合同公示,,ZJCT8-KJXY201917,"建筑能源设施数据互联与虚拟仿真协同控制实验室仪器设备,建筑能源控制实验室设备",793000.0,浙江科技学院,学校,田**-0571-85070189,浙江省成套工程有限公司,吴**-0571-88950239,杭州平旦科技有限公司,,793000.0,2019-11-25,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227633847/b2
中标,中标结果,浙江纺织服装职业技术学院关于家纺虚拟仿真专用设备 1批的在线询价成交结果公告,,32019111850024328,"家纺虚拟仿真专用设备,计算机设备及软件",83100.0,浙江纺织服装职业技术学院,学校,郑**-0574-86329398,,,宁波华力云集信息科技有限公司,,82100.0,2019-11-22,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/331588521/b2
中标,中标结果,嘉兴学院关于针织手摇横机虚拟仿真实验教学采购项目的单一来源采购公告,,嘉院采单201918号,"针织手摇横机虚拟仿真实验教学,三维虚拟仿真实验教学软件的定制开发",0.0,嘉兴学院,学校,,,,上海信玺信息科技有限公司,,0.0,2019-11-20,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/309725437/b2
中标,中标结果,嘉兴学院关于服饰零售货品陈列与展示虚拟仿真智能交互系统采购项目的单一来源采购公告,,嘉院采单201917号,"服饰零售货品陈列与展示虚拟仿真智能交互系统实验教学软件的定制开发,服饰零售货品陈列与展示虚拟仿真智能交互实验",0.0,嘉兴学院,学校,,,,嘉兴惠风智能科技有限公司,,0.0,2019-11-20,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/309724288/b2
中标,合同,浙江中医药大学教务处虚拟仿真平台项目的合同公示,,ZJWSBJ-ZYY-201929C（1-2）,"虚拟仿真实验教学资源共享平台,虚拟仿真平台项目",500000.0,浙江中医药大学,学校,采购人-0571-86633113,浙江五石工程咨询有限公司,陈*-0571-86098397-808,上海梦之路数字科技有限公司,,500000.0,2019-11-18,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227627879/b2
中标,中标结果,【绍兴市公共资源交易中心】关于浙江工业职业技术学院2019年新能源汽车资源库整车虚拟仿真项目A的中标(成交)结果公告（2019-10-0286）,,2019-10-0286,新能源汽车资源库整车虚拟仿真项目,0.0,浙江工业职业技术学院,学校,,绍兴市公共资源交易中心,,上海景格科技股份有限公司,,0.0,2019-11-18,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/210145687/b2
中标,合同,浙江求是招标代理有限公司关于浙江科技学院智能仓储自主移动机器人控制虚拟仿真实验教学系统的合同公示,,QSZB-Z（H）-B19338（CS）,智能仓储自主移动机器人控制虚拟仿真实验教学系统,250000.0,浙江科技学院,学校,田**-0571-85070189,浙江求是招标代理有限公司,陈**-0571-87670301,北京象新力科技有限公司,,250000.0,2019-11-18,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227645263/b2
中标,合同,嘉兴职业技术学院关于物联网(嵌入式、RFID）设备（信息学院）的在线询价合同公告,,32019110587539169,"物联网虚拟仿真系统,智能网关,物联网设备,工具,采集类传感器,控制类传感器,安防类传感器,检测设备,在线教学资源包,识别类传感器,智能工业型无线节点",120000.0,嘉兴职业技术学院,学校,,,,中智讯（武汉）科技有限公司,,120000.0,2019-11-18,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/210145464/b2
中标,合同,国家虚拟仿真实验项目的合同公示,,0625-18215993-2,虚拟仿真实验项目,500000.0,浙江大学医学院附属第二医院,医院,采购人-0571-87315248,浙江省国际技术设备招标有限公司,代理联系人-0571-85860235,上海梦之路数字科技有限公司,,500000.0,2019-11-15,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227670593/b2
中标,中标结果,嘉兴职业技术学院关于智能网关 20套，智能工业型无线节点 40套等的在线询价成交结果公告,,A02010199,"物联网虚拟仿真系统,智能网关,实训台,检测软件,门禁开关,停车收费管理系统,电子锁,信号控制器,CO2传感器,实验室智能管理系统,甲醛传感器,城市交通管理系统,智能浇花系统,采集类传感器,控制类传感器,景观照明控制系统,安防类传感器,水泵,稳压电源,计算机设备,人体红外探测器,小型电脑桌,检测设备,在线教学资源包,识别类传感器,智能工业型无线节点,模拟量传感器,红外编码接收器,接近开关模块,城市环境信息采集,家庭安防监控系统,农业土壤调节系统,后,物联网嵌入式RFID设备,智能水表抄表系统,工业自动化工作及保障系统,人员入侵与摄像头抓拍系统,高精度集成传感器模块,商业光照度传感器,商业温湿度传感器,土壤温湿度模块,商业信号灯,小型风扇模块,商业燃气探测器,工业继电器组,主实验台,ZigBee通信配套软件,433MHz通信配套软件,WIFI无线通信配套软件,智能管理主机配套软件,智能专家系统软件,物联网云服务软件,智能检测工具",500000.0,嘉兴职业技术学院,学校,桑**-13957302070,,,中智讯（武汉）科技有限公司,,498800.0,2019-11-15,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/329251780/b2
中标,中标结果,嘉兴职业技术学院关于个人安全防护套装 10套，电动汽车 1辆等的在线询价成交结果公告,,A03341202,"轮毂电机教学虚拟仿真软件,警示牌,工具车,绝缘鞋,扭力扳手,温度传感器,测电笔,电源开关,高教仪器设备,镊子,放电棒,钢盾,动力电池管理系统智能实训台,绝缘测试仪,线夹,万用接线盒,工位安全保护套装,实训平台系统,维修开关,立式变频空调,绝缘钳,急停开关,工位安全防护套装,外接电源,乳胶绝缘手套,绝缘脚垫,新能源汽车实验室设备,立式空调,绝缘扳手,绝缘塑料自动夹紧滑套,交流充电桩功能模拟实训教学平台系统,无线移动式电池拆装升降平台车,个人安全防护套装,新能源汽车绝缘工具解决方案,预充电阻,绝缘电工胶带,电池母线,交流充电接口,直流充电接口,多功能电能表通信协议,BMS电池管理控制单元,总负继电器,三级风机PTC负载,情境设置模块,电流传感器,电动汽车交流充电桩电能计量,VDE绝缘套筒,绝缘塑料滑套",554000.0,嘉兴职业技术学院,学校,魏**-13705736012,,,上海道唯新能源科技有限公司,,444000.0,2019-11-13,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/329251655/b2
中标,合同,半实物虚拟仿真机项目的合同公示,,ZJGDZC-2019-015-3,半实物虚拟仿真机项目,270000.0,浙江工业大学,学校,"谢**-18258881869,陈*-0571-88320113",,,浙江省科学器材进出口有限责任公司,,270000.0,2019-11-12,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227641257/b2
中标,合同,混凝土框架裂缝识别虚拟仿真实验教学系统建设项目的合同公示,,ZJCT8-KJXY201916,"混凝土框架裂缝识别虚拟仿真实验教学系统建设项目,裂缝识别系统",250000.0,浙江科技学院,学校,田**-0571-85070189,浙江省成套工程有限公司,吴**-0571-88950239,北京润尼尔网络科技有限公司,,250000.0,2019-11-11,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227626137/b2
中标,合同,丽水学院学前儿童常见意外鼻出血处理虚拟仿真处理项目的合同公示,,浙金丽招2019047号,学前儿童常见意外鼻出血处理虚拟仿真处理项目,150000.0,丽水学院,学校,潘**-0578-2683700,浙江金穗工程项目管理有限公司,代理联系人-0578-2832189,浙江点创信息科技有限公司,,150000.0,2019-11-08,浙江,丽水,,,,https://www.zhiliaobiaoxun.com/content/227659044/b2
中标,中标结果,湖州师范学院原子核碰撞虚拟仿真实验系统（碰撞动画VR、数据分析）采购项目中标公告,,XZ2019-462,"原子核碰撞虚拟仿真实验系统,数据分析,碰撞动画VR",99600.0,湖州师范学院,学校,,,,北京润尼尔数字科技有限公司,,99600.0,2019-11-07,浙江,湖州,,,,https://www.zhiliaobiaoxun.com/content/277238997/b2
中标,合同,浙江求是招标代理有限公司关于浙江警察学院现场勘查虚拟仿真实验室软硬件的合同公示,,QSZB-Z（H）-C19253（GK）,"虚拟仿真实验室软硬件,勘查虚拟仿真实验室软件",2118000.0,浙江警察学院,学校,采购人-0571-87787048,浙江求是招标代理有限公司,李*-0571-87666115,杭州西旭科技信息工程有限公司,,2118000.0,2019-11-06,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227659274/b2
中标,合同,浙江机电职业技术学院工业机器人离线编程与虚拟仿真实训室项目的合同公示,,0625-19217629,工业机器人离线编程与虚拟仿真实训室项目,1610000.0,浙江机电职业技术学院,学校,刘**-0571-87773085,浙江省国际技术设备招标有限公司,龚*-0571-85860839,杭州凯尔达机器人科技股份有限公司,,1610000.0,2019-11-05,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227650742/b2
中标,中标结果,美术学院公共雕塑多材质综合呈现与应用研究的虚拟仿真实验教学项目信息公示,,,"公共雕塑多材质综合呈现与应用研究的虚拟仿真实验教学项目,软件定制开发",98000.0,杭州师范大学美术学院,学校,,,,深圳市中视典数字科技有限公司,"沈**-0755-28865149,何**-0755-28865769",98000.0,2019-11-05,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/181681154/b2
中标,中标结果,宁波大学海运学院交通系统虚拟仿真平台软件项目采购结果公告,,NBITC-20193929,交通系统虚拟仿真平台软件项目,488000.0,宁波大学,学校,陆*-0574-87600082,宁波市国际招标有限公司,代理联系人-0574-87520541,南京全司达交通科技有限公司,,488000.0,2019-11-04,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/336451201/b2
中标,中标结果,浙江求是招标代理有限公司关于浙江科技学院智能仓储自主移动机器人控制虚拟仿真实验教学系统的中标(成交)结果公告,,QSZB-Z（H）-B19338（CS）,智能仓储自主移动机器人控制虚拟仿真实验教学系统,247000.0,浙江科技学院,学校,,浙江求是招标代理有限公司,,北京象新力科技有限公司,,247000.0,2019-11-01,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/210128817/b2
中标,中标结果,宁波大学医学院采购人体解剖教学模型等项目的采购结果公告,,ZJZC-192126,"解剖虚拟仿真实验教学软件,无影灯系统,人体解剖教学模型,高清解剖互动摄像",0.0,宁波大学,学校,刁**-0574-87600165,浙江中创招投标有限公司,何**-0574-27820697,"山东数字人科技股份有限公司
张家港市德仁科教仪器设备有限公司
北京宏博凯达贸易有限公司",,"231800.0
353300.0
0.0",2019-10-28,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/320275130/b2
中标,中标结果,宁波大学海运学院采购全船虚拟仿真演练平台项目的采购结果公告,,,全船虚拟仿真演练平台项目,256000.0,宁波大学,学校,采购人-0574-87600062,浙江中创招投标有限公司,何**-0574-27820697,大连海大船舶导航国家工程研究中心有限责任公司,,256000.0,2019-10-25,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/320275648/b2
中标,合同,浙江求是招标代理有限公司关于浙江农林大学耕地土壤镉污染虚拟仿真软件的合同公示,,QSZB-Z（H）-B19289（DY）,耕地土壤镉污染虚拟仿真软件,160000.0,浙江农林大学,学校,王*-0571-63740897,浙江求是招标代理有限公司,陈**-0571-87670301,北京欧倍尔软件技术开发有限公司,,160000.0,2019-10-23,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227661665/b2
中标,中标结果,浙江省成套工程有限公司关于浙江科技学院建筑能源设施数据互联与虚拟仿真协同控...,,ZJCT8-KJXY201917,建筑能源设施数据互联与虚拟仿真协同控制实验室仪器设备,0.0,浙江科技学院,学校,"吴**-0571-88950239,田**-0571-85070189",,,,,,2019-10-23,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/225699030/b2
中标,中标结果,浙江省成套工程有限公司关于浙江科技学院建筑能源设施数据互联与虚拟仿真协同控制实验室仪器设备采购项目的中标(成交)结果公告,,ZJCT8-KJXY201917,"建筑能源设施数据互联与虚拟仿真协同控制实验室仪器设备,分布式能源监测与虚拟仿真实验室,建筑能源设施环境协同控制实验室,建筑能源设施数据互联协同控制实验室",790000.0,浙江科技学院,学校,,浙江省成套工程有限公司,,杭州平旦科技有限公司,,790000.0,2019-10-23,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/210120657/b2
中标,中标结果,2019163 关于杭师大校级虚拟仿真平台项目的采购结果公告,,HZNU-2019163,虚拟仿真平台项目,245000.0,杭州市师范大学,学校,"汪**-0571-28865127,汪**-0571-28865850,汪**-0571-28866559",,,北京润尼尔网络科技有限公司,,245000.0,2019-10-22,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227822559/b2
中标,合同,浙江传媒学院关于虚拟仿真实验教学项目展示平台及内容建设的合同公示,,CTZB-F190528YWZ,虚拟仿真实验教学项目展示平台及内容建设,800000.0,浙江传媒学院,学校,陈**-15158119088,浙江省成套招标代理有限公司,"代理联系人-13606624810,沈**-0571-88368026",北京润尼尔网络科技有限公司,,800000.0,2019-10-21,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227667609/b2
中标,合同,浙江求是招标代理有限公司关于浙江外国语学院财会商圈虚拟仿真实验项目软件的合同公示,,QSZB-Z（H）-B19229（GK）,虚拟仿真实验项目软件,255000.0,浙江外国语学院,学校,吴**-0571-88213026,浙江求是招标代理有限公司,陈**-0571-87670302,厦门网中网软件有限公司,,255000.0,2019-10-18,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227656500/b2
中标,中标结果,浙江求是招标代理有限公司关于浙江警察学院现场勘查虚拟仿真实验室软硬件的中标(成交)结果公告,,QSZB-Z（H）-C19253（GK）,"虚拟仿真实验室硬件,虚拟仿真实验室软硬件,虚拟仿真实验室软件",2099000.0,浙江警察学院,学校,,浙江求是招标代理有限公司,,杭州西旭科技信息工程有限公司,,2099000.0,2019-10-18,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/210116332/b2
中标,合同,浙江经贸职业技术学院网络安全虚拟仿真实训平台项目的合同公示,,CTZB-H190716FWZ,"网络安全虚拟仿真实训平台项目,网络安全威胁与防范综合实训平台",350000.0,浙江经贸职业技术学院,学校,石**-0571-86929724,浙江省成套招标代理有限公司,王**-13735882513,杭州优恩信息科技有限公司,,350000.0,2019-10-18,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227670867/b2
中标,中标结果,耀华建设管理有限公司关于绍兴文理学院人工智能协同创新中心项目、机械工程虚拟仿真实验教学中心项目的中标(成交)结果公告,,CGSHZJ-2019-N000144,,2975970.0,绍兴文理学院,学校,,耀华建设管理有限公司,,绍兴博洋信息技术有限公司,,2975970.0,2019-10-15,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/210112458/b2
中标,中标结果,针织手摇横机虚拟仿真实验教学项目单一来源采购公示,,,"针织手摇横机虚拟仿真实验教学项目,针织手摇横机三维虚拟仿真实验教学软件",90000.0,嘉兴学院,学校,李**-0573-83642117,,,"上海信玺信息科技有限公司
上海凌迪数码科技有限公司",,"0.0
0.0",2019-10-14,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/295603102/b2
中标,合同,浙江求是招标代理有限公司关于浙江中医药大学公共管理虚拟仿真智慧实验室平台的合同公示,,QSZB-Z（H）-C19208（CS）,公共管理虚拟仿真智慧实验室平台,212000.0,浙江中医药大学,学校,采购人-0571-86633113,浙江求是招标代理有限公司,李*-0571-87666115,上海哲寻信息科技有限公司,,212000.0,2019-10-14,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227656741/b2
中标,合同,浙江求是招标代理有限公司关于浙江外国语学院旅游地空间布局和项目规划虚拟仿真实验的合同公示,,QSZB-Z（H）-B19234（GK）,"和项目规划虚拟仿真实验,VR一体化装备,和项目规划虚拟仿真软件系统",271000.0,浙江外国语学院,学校,吴**-0571-88213026,浙江求是招标代理有限公司,陈**-0571-87670302,杭州杭钢炽橙智能科技有限公司,,271000.0,2019-10-14,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227645910/b2
中标,中标结果,服饰零售货品陈列与展示虚拟仿真智能交互系统单一来源采购公示,,,"服饰零售货品陈列与展示虚拟仿真智能交互系统,3D快速设计软件",73000.0,嘉兴学院,学校,李**-0573-83642117,,,嘉兴惠风智能科技有限公司,,73000.0,2019-10-12,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/295603068/b2
中标,中标结果,湖州师范学院工学院建筑风环境虚拟仿真实验教学平台采购项目中标公告,,XZ2019-292,建筑风环境虚拟仿真实验教学平台,285000.0,湖州师范学院工学院,学校,,,,杭州沐晨科技有限公司,,285000.0,2019-10-09,浙江,湖州,,,,https://www.zhiliaobiaoxun.com/content/277239024/b2
中标,中标结果,浙江省成套工程有限公司关于混凝土框架裂缝识别虚拟仿真实验教学系统建设项目的中标(成交)结果公告,,ZJCT8-KJXY201916,"混凝土框架裂缝识别虚拟仿真实验教学系统建设项目,裂缝识别系统",248000.0,浙江科技学院,学校,,浙江省成套工程有限公司,,北京润尼尔网络科技有限公司,,248000.0,2019-09-30,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/210104512/b2
中标,中标结果,浙江省成套工程有限公司关于混凝土框架裂缝识别虚拟仿真实验教学系统建设项目的中标(成交)结果公告,,,混凝土框架裂缝识别虚拟仿真实验教学系统建设项目,248000.0,浙江省成套工程有限公司,民营企业,,,,北京润尼尔网络科技有限公司,,248000.0,2019-09-30,浙江,,,,,https://www.zhiliaobiaoxun.com/content/346744642/b2
中标,合同,浙江求是招标代理有限公司关于浙江外国语学院3D进出口技能虚拟仿真综合实验软件的合同公示,,QSZB-Z（H）-B19176（GK）,3D进出口技能虚拟仿真综合实验软件,287000.0,浙江外国语学院,学校,吴**-0571-88213026,浙江求是招标代理有限公司,陈**-0571-87670302,南京斯维尔信息科技有限公司,,287000.0,2019-09-26,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227666927/b2
中标,合同,浙江求是招标代理有限公司关于浙江外国语学院虚拟仿真实验教学平台及丝绸之路、非遗虚仿项目的合同公示,,QSZB-Z（H）-B19112（GK）,"虚拟仿真实验教学平台,虚拟仿真实验教学项目展示平台,丝绸之路非遗虚仿项目",850000.0,浙江外国语学院,学校,吴**-0571-88213026,浙江求是招标代理有限公司,陈**-0571-87670302,北京润尼尔网络科技有限公司,,850000.0,2019-09-26,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227650878/b2
中标,合同,浙江乐诚工程咨询有限公司关于温州大学文科类虚拟仿真实验教学平台项目的采购合同公告,,WZUZB2019-129（DY）,"虚拟仿真实验教学平台项目,文科类虚拟仿真实验教学平台",500000.0,温州大学,学校,张**-0577-86596037,浙江乐诚工程咨询有限公司,徐**-0577-86596032,北京润尼尔网络科技有限公司,,500000.0,2019-09-25,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/227667219/b2
中标,中标结果,浙江求是招标代理有限公司关于浙江科技学院CTF网络安全虚拟仿真实验室建设设备的中标(成交)结果公告,,,CTF网络安全虚拟仿真实验室建设设备,191500.0,浙江科技学院,学校,,浙江求是招标代理有限公司,,杭州优恩信息科技有限公司,,191500.0,2019-09-25,浙江,,,,,https://www.zhiliaobiaoxun.com/content/346734241/b2
中标,合同,浙江五石工程咨询有限公司关于浙江农林大学南方特色干果栽培管理虚拟仿真实验教学项目的合同公示,,ZJWSBJ-NL-2019027D,干果栽培管理虚拟仿真实验教学项目,300000.0,浙江农林大学,学校,梅**-13858191519,浙江五石工程咨询有限公司,马*-0571-87805727,北京润尼尔网络科技有限公司,,300000.0,2019-09-24,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227640701/b2
中标,中标结果,浙江求是招标代理有限公司关于浙江科技学院CTF网络安全虚拟仿真实验室建设设备的中标(成交)结果公告,,QSZB-Z（H）-B19291（CS）,CTF网络安全虚拟仿真实验室建设设备,191500.0,浙江科技学院,学校,,浙江求是招标代理有限公司,,杭州优恩信息科技有限公司,,191500.0,2019-09-24,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/210098034/b2
中标,中标结果,湖州师范学院理学院虚拟仿真实验相关预习考试系统采购项目中标公告,,XZ2019-328,虚拟仿真实验相关预习考试系统,194000.0,湖州师范学院理学院,学校,,湖州师范学院采购管理中心,王**-0572-2321119,安徽省科大奥锐科技有限公司,,194000.0,2019-09-20,浙江,湖州,,,,https://www.zhiliaobiaoxun.com/content/277238854/b2
中标,中标结果,浙江五石工程咨询有限公司关于浙江中医药大学教务处虚拟仿真平台项目的中标(成交)结果公告,,ZJWSBJ-ZYY-201929C（1-2）,"虚拟仿真实验教学资源共享平台,听力学虚拟仿真实验教学项目,虚拟仿真平台项目",0.0,浙江中医药大学,学校,采购人-0571-86633113,浙江五石工程咨询有限公司,俞*-0571-86098397,"上海梦之路数字科技有限公司
山东泽众电子科技有限公司",,"498000.0
198900.0",2019-09-18,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/341756823/b2
中标,中标结果,浙江五石工程咨询有限公司关于浙江中医药大学教务处虚拟仿真平台项目的中标(成交)结果公告,,,虚拟仿真平台项目,696900.0,浙江中医药大学教务处,政府及事业单位,,浙江五石工程咨询有限公司,,上海梦之路数字科技有限公司,,696900.0,2019-09-18,浙江,,,,,https://www.zhiliaobiaoxun.com/content/346715619/b2
中标,中标结果,浙江五石工程咨询有限公司关于浙江中医药大学教务处虚拟仿真平台项目的中标(成交)结果公告,,ZJWSBJ-ZYY-201929C（1-2）,"虚拟仿真实验教学资源共享平台,听力学虚拟仿真实验教学项目,虚拟仿真平台项目",498000.0,浙江中医药大学,学校,采购人-0571-86633113,浙江五石工程咨询有限公司,俞*-0571-86098397,上海梦之路数字科技有限公司,,498000.0,2019-09-18,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/242394012/b2
中标,中标结果,浙江省国际技术设备招标有限公司关于浙江机电职业技术学院工业机器人离线编程与虚拟仿真实训室设备的成交结果公告,,0625-19217629,工业机器人离线编程与虚拟仿真实训室设备,1380000.0,浙江机电职业技术学院,学校,,浙江省国际技术设备招标有限公司,,杭州凯尔达机器人科技股份有限公司,,1380000.0,2019-09-17,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/210092547/b2
中标,合同,杭州师范大学虚拟仿真系统的合同公示,,HZNU-2019105-01,虚拟仿真系统,482000.0,杭州师范大学,学校,采购人-0571-28865149,浙江求是招标代理有限公司,刘**-0571-87666117,杭州杨中电子仪器设备有限公司,,482000.0,2019-09-12,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227665800/b2
中标,合同,浙江农林大学关于动画角色肢体运动轨迹虚拟仿真实验项目系统的合同公示,,ZJWSBJ-NL-2019018D,动画角色肢体运动轨迹虚拟仿真实验项目系统,350000.0,浙江农林大学,学校,"潘**-13735819246,王*-0571-63740897",浙江五石工程咨询有限公司,马*-0571-87805727,北京润尼尔网络科技有限公司,,350000.0,2019-09-06,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227635119/b2
中标,合同,浙江农林大学关于南方四角攒尖亭建造虚拟仿真实验教学项目系统的合同公示,,ZJWSBJ-NL-2019017D,建造虚拟仿真实验教学项目系统,300000.0,浙江农林大学,学校,"潘**-13735819246,王*-0571-63740897",浙江五石工程咨询有限公司,马*-0571-87805727,北京润尼尔网络科技有限公司,,300000.0,2019-09-06,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/227639779/b2
中标,中标结果,浙江求是招标代理有限公司关于浙江农林大学耕地土壤镉污染虚拟仿真软件的中标(成交)结果公告,,QSZB-Z（H）-B19289（DY）,耕地土壤镉污染虚拟仿真软件,158000.0,浙江农林大学,学校,,浙江求是招标代理有限公司,,北京欧倍尔软件技术开发有限公司,,158000.0,2019-09-05,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/210084792/b2
中标,中标结果,浙江五石工程咨询有限公司关于浙江农林大学南方特色干果栽培管理虚拟仿真实验教学项目的成交结果公告,,ZJWSBJ-NL-2019027D,"干果栽培管理虚拟仿真实验教学项目,干果栽培管理虚拟仿真实验教学系统",298000.0,浙江农林大学,学校,梅**-13858191519,浙江五石工程咨询有限公司,马*-0571-87805727,北京润尼尔网络科技有限公司,,298000.0,2019-09-05,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/219736580/b2
中标,合同,丽水学院虚拟仿真实验室软件开发采购项目的合同公示,,浙建航磋商2019208号,虚拟仿真实验室软件开发,300000.0,丽水学院,学校,潘**-0578-2683700,浙江建航工程咨询有限公司,陈*-0578-2139203,北京欧倍尔软件技术开发有限公司,,300000.0,2019-08-27,浙江,丽水,,,,https://www.zhiliaobiaoxun.com/content/227648327/b2
中标,合同,浙江海洋大学港口业务虚拟仿真实训系统等采购项目的合同公示,,NBITC-20195120G,港口业务虚拟仿真实训系统,550000.0,浙江海洋大学,学校,肖*-0580-8180348,宁波市国际招标有限公司,吴*-13777146394,大连海大船舶导航国家工程研究中心有限责任公司,,550000.0,2019-08-23,浙江,舟山,,,,https://www.zhiliaobiaoxun.com/content/227664977/b2
中标,中标结果,浙江省成套招标代理有限公司关于浙江旅游职业学院创业虚拟仿真平台的中标(成交)结果公告,,CTZB-H190805JWZ-LY,创业虚拟仿真平台,198000.0,浙江旅游职业学院,学校,,浙江省成套招标代理有限公司,,哒塔在线（北京）教育科技有限公司,,198000.0,2019-08-21,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/210073513/b2
中标,中标结果,浙江求是招标代理有限公司关于浙江中医药大学公共管理虚拟仿真智慧实验室平台的中标(成交)结果公告,,QSZB-Z（H）-C19208（CS）,公共管理虚拟仿真智慧实验室平台,211500.0,浙江中医药大学,学校,采购人-0571-86633113,浙江求是招标代理有限公司,李*-0571-87666115,上海哲寻信息科技有限公司,,211500.0,2019-08-21,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/341756814/b2
